X,Y,TimeStamp (UTC),"""TriggerID""","""Latitude""","""Longitude""","""Altitude (Meter AGL)""",Gimbal Roll,"""Gimbal Pitch""","""Gimbal Yaw""","""Drone Yaw""","""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter),wind_speed,wind_direction
695302.706957995,5912811.19467248,2022/12/22 10:10:12,"389",53.32841492,5.932991505,8.68,false,false,false,252.89,252.89,0.01,"408","1","88","305","188","136",7.21,"100282",108.61,  4.26 m/s,213°
695298.060945286,5912809.72829895,2022/12/22 10:10:13,"390",53.32840347,5.932920933,8.54,false,false,false,253.11,253.11,0.01,"408","1","87","305","188","136",7.18,"100285",108.61,  4.26 m/s,213°
695293.351371633,5912808.26043235,2022/12/22 10:10:14,"391",53.32839203,5.932849407,8.43,false,false,false,253.02,253.02,0.01,"409","1","86","305","189","136",7.15,"100292",108.61,  4.95 m/s,219°
695288.595804238,5912806.36515581,2022/12/22 10:10:15,"392",53.32837677,5.932776928,8.33,false,false,false,252.81,252.81,0.01,"423","3","86","306","188","136",7.13,"100289",108.61,  4.95 m/s,219°
695283.791022402,5912804.89338704,2022/12/22 10:10:16,"393",53.32836533,5.932703972,8.21,false,false,false,252.75,252.75,0.01,"408","1","86","306","188","136",7.11,"100294",108.61,  4.95 m/s,219°
695278.986283555,5912803.42051113,2022/12/22 10:10:17,"394",53.32835388,5.932631016,8.08,false,false,false,253.01,253.01,0.01,"408","1","86","305","188","136",7.09,"100295",108.61,  4.95 m/s,219°
695274.276698809,5912801.9526637,2022/12/22 10:10:18,"395",53.32834244,5.93255949,7.97,false,false,false,252.58,252.58,0.01,"405","0","86","306","188","136",7.07,"100291",108.61,  4.95 m/s,219°
695270.583027938,5912800.52544616,2022/12/22 10:10:19,"396",53.32833099,5.932503223,7.92,false,false,false,252.34,252.34,0.01,"405","0","86","305","188","136",7.04,"100304",100.22,  3.08 m/s,204°
695268.886190851,5912800.03132057,2022/12/22 10:10:20,"397",53.32832718,5.932477474,7.84,false,false,false,273.4,273.4,0.01,"416","2","86","306","188","137",7.04,"100309",100.22,  3.08 m/s,204°
695268.403769973,5912801.71137179,2022/12/22 10:10:21,"398",53.32834244,5.932471275,7.76,false,false,false,336.91,336.91,0.01,"418","2","86","306","188","136",7.08,"100319",100.22,  3.08 m/s,204°
695269.095934734,5912803.43968074,2022/12/22 10:10:22,"399",53.3283577,5.932482719,7.78,false,false,false,37.22,37.22,0.01,"416","2","87","306","188","137",7.13,"100326",100.22,  3.08 m/s,204°
695270.838829854,5912804.36122364,2022/12/22 10:10:22,"400",53.32836533,5.932509422,7.84,false,false,false,73.41,73.41,0.01,"427","4","86","306","188","137",7.19,"100337",100.22,  3.08 m/s,204°
695273.329307325,5912804.88795741,2022/12/22 10:10:24,"401",53.32836914,5.932547092,7.91,false,false,false,73.46,73.46,0.01,"427","4","86","307","188","136",7.23,"100338",100.22,  3.08 m/s,204°
695276.786510448,5912805.87993681,2022/12/22 10:10:25,"402",53.32837677,5.932599545,8,false,false,false,73.46,73.46,0.01,"439","5","87","306","188","136",7.25,"100335",100.22,  3.08 m/s,204°
695280.829407541,5912807.32039444,2022/12/22 10:10:26,"403",53.32838821,5.932661057,8.1,false,false,false,73.74,73.74,0.01,"443","6","87","306","188","137",7.32,"100333",100.22,  3.08 m/s,204°
695285.221442966,5912808.77631513,2022/12/22 10:10:27,"404",53.32839966,5.932727814,8.22,false,false,false,73.75,73.75,0.01,"443","6","87","306","188","137",7.37,"100335",100.22,  3.08 m/s,204°
695289.994464113,5912810.2467806,2022/12/22 10:10:28,"405",53.3284111,5.932800293,8.36,false,false,false,73.72,73.72,0.01,"443","6","87","306","188","137",7.38,"100329",100.22,  3.08 m/s,204°
695294.89446206,5912811.72358253,2022/12/22 10:10:29,"406",53.32842255,5.93287468,8.49,false,false,false,73.76,73.76,0.01,"443","6","87","306","188","137",7.38,"100330",100.22,  3.08 m/s,204°
695299.681778073,5912813.62017047,2022/12/22 10:10:30,"407",53.32843781,5.932947636,8.62,false,false,false,73.63,73.63,0.01,"446","7","88","307","188","138",7.39,"100325",100.22,  3.08 m/s,204°
695304.454790687,5912815.09065068,2022/12/22 10:10:31,"408",53.32844925,5.933020115,8.73,false,false,false,73.38,73.38,0.01,"459","8","88","306","188","137",7.41,"100322",100.22,  3.08 m/s,204°
695309.323069411,5912816.56505068,2022/12/22 10:10:32,"409",53.32846069,5.933094025,8.85,false,false,false,73.92,73.92,0.01,"448","7","87","306","187","137",7.44,"100325",100.22,  3.08 m/s,204°
695314.142131808,5912818.46295842,2022/12/22 10:10:33,"410",53.32847595,5.933167458,8.97,false,false,false,73.89,73.89,0.01,"448","7","87","305","187","137",7.49,"100328",100.22,  3.08 m/s,204°
695318.946846433,5912819.93587046,2022/12/22 10:10:34,"411",53.3284874,5.933240414,9.09,false,false,false,73.99,73.99,0.01,"448","7","87","305","187","137",7.54,"100327",100.22,  5.46 m/s,217°
695323.656335351,5912821.40376013,2022/12/22 10:10:35,"412",53.32849884,5.933311939,9.22,false,false,false,74.09,74.09,0.01,"452","7","87","306","187","137",7.59,"100319",100.22,  5.46 m/s,217°
695328.380185792,5912823.29777005,2022/12/22 10:10:35,"413",53.3285141,5.933383942,9.34,false,false,false,73.41,73.41,0.01,"466","10","86","305","187","137",7.63,"100319",100.22,  5.46 m/s,217°
695333.248383469,5912824.77219218,2022/12/22 10:10:35,"414",53.32852554,5.933457851,9.45,false,false,false,73.81,73.81,0.01,"452","7","86","306","187","137",7.67,"100320",100.22,  5.46 m/s,217°
695338.053153444,5912826.24512655,2022/12/22 10:10:38,"415",53.32853699,5.933530808,9.58,false,false,false,73.93,73.93,0.01,"452","7","86","305","187","137",7.71,"100316",100.22,  5.46 m/s,217°
695342.66742925,5912827.70912254,2022/12/22 10:10:39,"416",53.32854843,5.933600903,9.72,false,false,false,73.83,73.83,0.01,"456","8","86","305","186","137",7.75,"100315",100.22,  6.23 m/s,226°
695347.422956451,5912829.60445418,2022/12/22 10:10:40,"417",53.32856369,5.933673382,9.82,false,false,false,73.98,73.98,0.01,"452","7","86","306","187","137",7.78,"100316",100.22,  6.23 m/s,226°
695352.132428552,5912831.07237248,2022/12/22 10:10:41,"418",53.32857513,5.933744907,9.93,false,false,false,73.45,73.45,0.01,"463","9","86","306","186","137",7.81,"100311",100.22,  6.23 m/s,226°
695356.968876956,5912832.54662878,2022/12/22 10:10:42,"419",53.32858658,5.93381834,10.06,false,false,false,73.8,73.8,0.01,"459","8","86","305","186","137",7.84,"100308",100.22,  6.23 m/s,226°
695361.456183783,5912834.00542482,2022/12/22 10:10:43,"420",53.32859802,5.933886528,10.17,false,false,false,74.3,74.3,0.01,"456","8","86","305","186","137",7.87,"100310",100.22,  6.23 m/s,226°
695363.897420439,5912834.95570891,2022/12/22 10:10:44,"421",53.32860565,5.933923721,10.21,false,false,false,69.72,69.72,0.01,"459","8","86","305","186","136",7.9,"100308",100.22,  7.37 m/s,221°
695364.003861248,5912836.23554645,2022/12/22 10:10:45,"422",53.3286171,5.933926106,10.25,false,false,false,1.88,1.88,0.01,"446","7","86","306","186","137",7.91,"100286",108.61,  7.37 m/s,221°
695362.857851308,5912837.03837623,2022/12/22 10:10:46,"423",53.32862473,5.933909416,10.26,false,false,false,317.19,317.19,0.01,"452","7","85","306","186","137",7.92,"100276",108.61,  7.37 m/s,221°
695360.935732989,5912837.38377907,2022/12/22 10:10:47,"424",53.32862854,5.933880806,10.24,false,false,false,256.07,256.07,0.01,"446","7","85","306","185","137",7.9,"100275",108.61,  7.37 m/s,221°
695358.938883359,5912836.45176266,2022/12/22 10:10:48,"425",53.32862091,5.933850288,10.18,false,false,false,253,253,0.01,"436","5","85","305","186","137",7.82,"100277",108.61,  7.37 m/s,221°
695355.862723494,5912835.4753834,2022/12/22 10:10:49,"426",53.32861328,5.933803558,10.1,false,false,false,252.94,252.94,0.01,"427","4","85","305","185","137",7.78,"100272",108.61,  7.37 m/s,221°
695352.151705749,5912834.47291167,2022/12/22 10:10:50,"427",53.32860565,5.933747292,9.99,false,false,false,253.07,253.07,0.01,"423","3","85","305","184","136",7.72,"100270",108.61,  7.37 m/s,221°
695347.950069387,5912833.02586615,2022/12/22 10:10:51,"428",53.32859421,5.933683395,9.89,false,false,false,252.92,252.92,0.01,"426","3","84","305","185","136",7.68,"100267",108.61,  7.37 m/s,221°
695343.367602065,5912831.56205801,2022/12/22 10:10:51,"429",53.32858276,5.933613777,9.78,false,false,false,253.1,253.1,0.01,"423","3","84","305","184","136",7.62,"100266",108.61,  7.37 m/s,221°
695338.358092667,5912829.65629174,2022/12/22 10:10:51,"430",53.3285675,5.933537483,9.66,false,false,false,253.05,253.05,0.01,"408","1","84","305","184","135",7.56,"100265",108.61,  7.37 m/s,221°
695333.521590992,5912828.18316664,2022/12/22 10:10:54,"431",53.32855606,5.93346405,9.55,false,false,false,252.66,252.66,0.01,"408","1","83","305","184","136",7.49,"100268",108.61,  7.37 m/s,221°
695328.702545275,5912826.28523884,2022/12/22 10:10:54,"432",53.3285408,5.933390617,9.44,false,false,false,252.52,252.52,0.01,"405","0","83","305","184","136",7.45,"100277",108.61,  7.37 m/s,221°
695323.834348082,5912824.81082136,2022/12/22 10:10:54,"433",53.32852936,5.933316708,9.3,false,false,false,252.94,252.94,0.01,"408","1","83","305","184","135",7.4,"100275",108.61,  7.37 m/s,221°
695319.061329365,5912823.33920654,2022/12/22 10:10:57,"434",53.32851791,5.933244228,9.17,false,false,false,252.72,252.72,0.01,"413","1","83","306","183","135",7.36,"100277",108.61,  7.37 m/s,221°
695314.369252966,5912821.44762577,2022/12/22 10:10:58,"435",53.32850266,5.933172703,9.04,false,false,false,252.89,252.89,0.01,"405","0","83","305","183","135",7.33,"100281",108.61,  7.37 m/s,221°
695309.596295037,5912819.97602333,2022/12/22 10:10:59,"436",53.32849121,5.933100224,8.91,false,false,false,253,253,0.01,"400","0","82","306","183","136",7.28,"100283",108.61,  4.97 m/s,220°
695304.854978399,5912818.50684003,2022/12/22 10:11:00,"437",53.32847977,5.933028221,8.79,false,false,false,253.07,253.07,0.01,"402","0","82","306","183","135",7.25,"100282",108.61,  4.97 m/s,220°
695300.09942548,5912816.61155162,2022/12/22 10:11:01,"438",53.32846451,5.932955742,8.66,false,false,false,252.79,252.79,0.01,"406","0","83","306","184","135",7.21,"100285",108.61,  4.97 m/s,220°
695295.294702797,5912815.13865884,2022/12/22 10:11:02,"439",53.32845306,5.932882786,8.54,false,false,false,252.88,252.88,0.01,"415","2","83","307","183","135",7.19,"100290",108.61,  4.97 m/s,220°
695290.521687996,5912813.66818789,2022/12/22 10:11:03,"440",53.32844162,5.932810307,8.4,false,false,false,252.84,252.84,0.01,"406","0","83","307","182","135",7.16,"100288",108.61,  4.97 m/s,220°
695285.797814991,5912811.77421615,2022/12/22 10:11:04,"441",53.32842636,5.932738304,8.27,false,false,false,252.85,252.85,0.01,"403","0","82","306","183","136",7.13,"100289",108.61,  4.93 m/s,219°
695281.088307,5912810.30636447,2022/12/22 10:11:05,"442",53.32841492,5.932666779,8.14,false,false,false,252.87,252.87,0.01,"403","0","83","306","182","135",7.11,"100292",108.61,  4.93 m/s,219°
695276.378775478,5912808.83740271,2022/12/22 10:11:06,"443",53.32840347,5.932595253,8,false,false,false,253.04,253.04,0.01,"403","0","82","306","182","135",7.08,"100288",108.61,  4.93 m/s,219°
695271.700951937,5912807.37086249,2022/12/22 10:11:07,"444",53.32839203,5.932524204,7.9,false,false,false,252.56,252.56,0.01,"414","2","83","306","182","135",7.06,"100297",108.61,  4.93 m/s,219°
695268.197822763,5912805.95147508,2022/12/22 10:11:08,"445",53.32838058,5.932470799,7.83,false,false,false,252.19,252.19,0.01,"410","1","82","307","182","136",7.04,"100301",100.22,  4.93 m/s,219°
695266.801010299,5912805.89408747,2022/12/22 10:11:09,"446",53.32838058,5.932449818,7.74,false,false,false,284.59,284.59,0.01,"406","0","82","306","182","135",7.02,"100312",100.22,  3.94 m/s,211°
695266.382036604,5912807.57674553,2022/12/22 10:11:10,"447",53.32839584,5.932444572,7.68,false,false,false,340.6,340.6,0.01,"414","2","82","306","182","136",7.07,"100323",100.22,  3.94 m/s,211°
695267.137713617,5912809.30766359,2022/12/22 10:11:10,"448",53.3284111,5.93245697,7.73,false,false,false,48.72,48.72,0.01,"418","2","83","307","182","135",7.14,"100335",100.22,  3.94 m/s,211°
695268.802812028,5912809.80159872,2022/12/22 10:11:10,"449",53.32841492,5.932482243,7.8,false,false,false,73.37,73.37,0.01,"434","5","83","306","183","136",7.19,"100339",100.22,  3.94 m/s,211°
695271.402791906,5912810.75835542,2022/12/22 10:11:13,"450",53.32842255,5.93252182,7.87,false,false,false,73.56,73.56,0.01,"443","6","83","307","182","136",7.23,"100337",100.22,  3.94 m/s,211°
695274.859924383,5912811.75033078,2022/12/22 10:11:14,"451",53.32843018,5.932574272,7.96,false,false,false,73.54,73.54,0.01,"439","5","82","307","182","136",7.26,"100337",100.22,  3.94 m/s,211°
695278.856779263,5912812.76448437,2022/12/22 10:11:15,"452",53.32843781,5.932634831,8.06,false,false,false,73.85,73.85,0.01,"439","5","83","306","182","137",7.31,"100335",100.22,  3.94 m/s,211°
695283.185343128,5912814.21668168,2022/12/22 10:11:16,"453",53.32844925,5.932700634,8.19,false,false,false,73.94,73.94,0.01,"445","6","83","307","182","137",7.36,"100333",100.22,  3.94 m/s,211°
695287.799644393,5912815.68062378,2022/12/22 10:11:17,"454",53.32846069,5.932770729,8.32,false,false,false,73.75,73.75,0.01,"448","7","82","306","182","137",7.39,"100331",100.22,  3.94 m/s,211°
695292.745673336,5912817.58372623,2022/12/22 10:11:18,"455",53.32847595,5.932846069,8.45,false,false,false,73.76,73.76,0.01,"459","8","83","306","182","137",7.41,"100328",100.22,  3.94 m/s,211°
695297.677419085,5912819.06183609,2022/12/22 10:11:19,"456",53.3284874,5.932920933,8.57,false,false,false,73.77,73.77,0.01,"452","7","83","307","182","137",7.43,"100330",100.22,  3.94 m/s,211°
695302.496482735,5912820.95973199,2022/12/22 10:11:20,"457",53.32850266,5.932994366,8.69,false,false,false,74.06,74.06,0.01,"455","8","84","306","182","137",7.46,"100328",100.22,  3.94 m/s,211°
695307.237730857,5912822.42891025,2022/12/22 10:11:21,"458",53.3285141,5.933066368,8.82,false,false,false,73.74,73.74,0.01,"455","8","84","307","182","137",7.49,"100324",100.22,  3.94 m/s,211°
695312.074244961,5912823.9020083,2022/12/22 10:11:22,"459",53.32852554,5.933139801,8.95,false,false,false,73.93,73.93,0.01,"459","8","84","307","182","137",7.54,"100326",100.22,  3.94 m/s,211°
695316.815442024,5912825.3723083,2022/12/22 10:11:23,"460",53.32853699,5.933211803,9.08,false,false,false,73.61,73.61,0.01,"472","10","84","307","181","137",7.55,"100323",100.22,  3.94 m/s,211°
695321.539290651,5912827.26631147,2022/12/22 10:11:24,"461",53.32855225,5.933283806,9.21,false,false,false,73.57,73.57,0.01,"455","8","84","306","181","137",7.58,"100316",100.22,  5.03 m/s,220°
695326.28052765,5912828.735509,2022/12/22 10:11:25,"462",53.32856369,5.933355808,9.33,false,false,false,73.56,73.56,0.01,"455","8","83","306","181","137",7.59,"100319",100.22,  5.03 m/s,220°
695331.085274336,5912830.20732157,2022/12/22 10:11:26,"463",53.32857513,5.933428764,9.47,false,false,false,73.62,73.62,0.01,"462","9","83","306","181","137",7.6,"100314",100.22,  5.03 m/s,220°
695335.84086938,5912832.10264432,2022/12/22 10:11:27,"464",53.32859039,5.933501244,9.58,false,false,false,73.5,73.5,0.01,"459","8","83","307","181","137",7.62,"100315",100.22,  5.03 m/s,220°
695340.645564527,5912833.57557877,2022/12/22 10:11:27,"465",53.32860184,5.9335742,9.7,false,false,false,73.73,73.73,0.01,"462","9","83","306","181","137",7.67,"100315",100.22,  5.03 m/s,220°
695345.291588519,5912835.0408827,2022/12/22 10:11:27,"466",53.32861328,5.933644772,9.83,false,false,false,73.82,73.82,0.01,"462","9","83","306","181","137",7.71,"100315",100.22,  5.03 m/s,220°
695350.047107231,5912836.93621716,2022/12/22 10:11:30,"467",53.32862854,5.933717251,9.96,false,false,false,73.61,73.61,0.01,"464","9","83","306","181","136",7.73,"100313",100.22,  5.50 m/s,222°
695354.851839594,5912838.40805411,2022/12/22 10:11:31,"468",53.32863998,5.933790207,10.09,false,false,false,73.79,73.79,0.01,"476","11","82","306","181","137",7.75,"100310",100.22,  5.50 m/s,222°
695359.180314946,5912839.86143375,2022/12/22 10:11:32,"469",53.32865143,5.93385601,10.2,false,false,false,74.45,74.45,0.01,"462","9","83","306","181","137",7.75,"100311",100.22,  5.50 m/s,222°
695361.653371547,5912840.81302481,2022/12/22 10:11:33,"470",53.32865906,5.933893681,10.22,false,false,false,71.05,71.05,0.01,"462","9","82","306","180","137",7.78,"100308",100.22,  5.50 m/s,222°
695361.872409542,5912841.6719652,2022/12/22 10:11:34,"471",53.32866669,5.933897495,10.24,false,false,false,4.65,4.65,0.01,"455","8","83","306","180","137",7.81,"100288",108.61,  5.72 m/s,217°
695360.804320149,5912842.90240975,2022/12/22 10:11:35,"472",53.32867813,5.933882237,10.24,false,false,false,319.99,319.99,0.01,"459","8","83","306","180","137",7.83,"100280",108.61,  5.72 m/s,217°
695358.899553531,5912842.82411506,2022/12/22 10:11:36,"473",53.32867813,5.933853626,10.2,false,false,false,256.34,256.34,0.01,"459","8","83","306","180","137",7.82,"100281",108.61,  5.72 m/s,217°
695356.853555137,5912842.31560452,2022/12/22 10:11:37,"474",53.32867432,5.933822632,10.14,false,false,false,253.14,253.14,0.01,"443","6","83","306","180","137",7.75,"100275",108.61,  5.72 m/s,217°
695353.745642733,5912841.33792125,2022/12/22 10:11:38,"475",53.32866669,5.933775425,10.07,false,false,false,253.15,253.15,0.01,"443","6","83","305","180","136",7.71,"100273",108.61,  5.72 m/s,217°
695349.988577769,5912839.90803292,2022/12/22 10:11:39,"476",53.32865524,5.933718205,9.96,false,false,false,253.01,253.01,0.01,"435","5","82","305","180","136",7.67,"100270",108.61,  5.72 m/s,217°
695345.723500159,5912838.45838149,2022/12/22 10:11:40,"477",53.3286438,5.933653355,9.87,false,false,false,252.8,252.8,0.01,"428","4","82","306","180","136",7.62,"100270",108.61,  5.72 m/s,217°
695341.077525418,5912836.99196499,2022/12/22 10:11:41,"478",53.32863235,5.933582783,9.74,false,false,false,252.95,252.95,0.01,"435","5","82","305","179","136",7.56,"100267",108.61,  5.72 m/s,217°
695336.163177343,5912835.09122583,2022/12/22 10:11:42,"479",53.3286171,5.933507919,9.61,false,false,false,252.63,252.63,0.01,"418","2","82","305","179","136",7.51,"100271",108.61,  5.72 m/s,217°
695331.295036943,5912833.61568838,2022/12/22 10:11:43,"480",53.32860565,5.93343401,9.48,false,false,false,252.8,252.8,0.01,"414","2","81","305","179","135",7.47,"100271",108.61,  5.72 m/s,217°
695326.490293851,5912832.1438755,2022/12/22 10:11:44,"481",53.32859421,5.933361054,9.34,false,false,false,252.88,252.88,0.01,"415","2","81","306","178","136",7.43,"100277",108.61,  5.72 m/s,217°
695321.671249957,5912830.2459548,2022/12/22 10:11:45,"482",53.32857895,5.933287621,9.23,false,false,false,252.76,252.76,0.01,"414","2","81","305","178","135",7.38,"100275",108.61,  5.72 m/s,217°
695316.803034347,5912828.77042967,2022/12/22 10:11:46,"483",53.3285675,5.933213711,9.12,false,false,false,252.66,252.66,0.01,"422","3","81","305","178","135",7.34,"100279",108.61,  5.72 m/s,217°
695311.966526489,5912827.29732665,2022/12/22 10:11:47,"484",53.32855606,5.933140278,9.01,false,false,false,252.87,252.87,0.01,"415","2","81","306","179","136",7.31,"100281",108.61,  5.72 m/s,217°
695307.337943315,5912825.40724799,2022/12/22 10:11:48,"485",53.3285408,5.933069706,8.86,false,false,false,252.8,252.8,0.01,"410","1","81","305","179","136",7.27,"100281",108.61,  5.72 m/s,217°
695302.660144127,5912823.94067669,2022/12/22 10:11:49,"486",53.32852936,5.932998657,8.72,false,false,false,252.91,252.91,0.01,"410","1","81","305","179","136",7.25,"100290",108.61,  4.34 m/s,216°
695297.887185911,5912822.46908603,2022/12/22 10:11:50,"487",53.32851791,5.932926178,8.61,false,false,false,252.96,252.96,0.01,"410","1","80","306","178","135",7.22,"100287",108.61,  4.34 m/s,216°
695293.209381436,5912821.00252417,2022/12/22 10:11:50,"488",53.32850647,5.932855129,8.48,false,false,false,253.14,253.14,0.01,"414","2","81","306","178","135",7.19,"100283",108.61,  4.34 m/s,216°
695288.48558347,5912819.10855229,2022/12/22 10:11:50,"489",53.32849121,5.932783127,8.37,false,false,false,252.94,252.94,0.01,"414","2","81","306","178","135",7.16,"100287",108.61,  4.34 m/s,216°
695283.585546092,5912817.63286889,2022/12/22 10:11:50,"490",53.32847977,5.93270874,8.23,false,false,false,252.91,252.91,0.01,"406","0","80","306","178","134",7.13,"100288",108.61,  4.34 m/s,216°
695278.780820436,5912816.15999288,2022/12/22 10:11:50,"491",53.32846832,5.932635784,8.09,false,false,false,252.86,252.86,0.01,"406","0","80","307","177","135",7.11,"100290",108.61,  4.34 m/s,216°
695274.215727459,5912814.27255657,2022/12/22 10:11:55,"492",53.32845306,5.932566166,7.96,false,false,false,252.97,252.97,0.01,"406","0","80","306","177","135",7.08,"100287",108.61,  4.56 m/s,214°
695269.442706616,5912812.80210695,2022/12/22 10:11:56,"493",53.32844162,5.932493687,7.84,false,false,false,252.75,252.75,0.01,"410","1","80","306","177","135",7.06,"100293",108.61,  4.56 m/s,214°
695265.8267926,5912811.8036121,2022/12/22 10:11:57,"494",53.32843399,5.93243885,7.77,false,false,false,252.09,252.09,0.01,"415","2","80","306","177","134",7.03,"100296",108.61,  4.56 m/s,214°
695264.461738162,5912811.74752982,2022/12/22 10:11:58,"495",53.32843399,5.932418346,7.7,false,false,false,285.63,285.63,0.01,"406","0","80","306","177","135",7.01,"100306",100.22,  4.56 m/s,214°
695264.092041289,5912813.0066877,2022/12/22 10:11:59,"496",53.32844543,5.932413578,7.63,false,false,false,340.85,340.85,0.01,"415","2","80","306","177","136",7.08,"100311",100.22,  5.39 m/s,217°
695264.879474313,5912814.7389101,2022/12/22 10:12:00,"497",53.32846069,5.932426453,7.69,false,false,false,48.77,48.77,0.01,"415","2","80","306","177","135",7.13,"100334",100.22,  5.39 m/s,217°
695266.495340735,5912815.65523276,2022/12/22 10:12:01,"498",53.32846832,5.932451248,7.75,false,false,false,73.31,73.31,0.01,"422","3","80","306","177","135",7.17,"100334",100.22,  5.39 m/s,217°
695269.14454813,5912816.18960001,2022/12/22 10:12:02,"499",53.32847214,5.932491303,7.83,false,false,false,73.61,73.61,0.01,"443","6","79","306","176","136",7.22,"100334",100.22,  5.39 m/s,217°
695272.665122853,5912817.18418054,2022/12/22 10:12:03,"500",53.32847977,5.932544708,7.92,false,false,false,73.6,73.6,0.01,"428","4","79","306","177","135",7.26,"100334",100.22,  5.39 m/s,217°
695276.70801103,5912818.62463487,2022/12/22 10:12:04,"501",53.32849121,5.93260622,8.03,false,false,false,73.83,73.83,0.01,"434","5","79","306","177","135",7.32,"100334",100.22,  5.39 m/s,217°
695281.131792939,5912820.08185678,2022/12/22 10:12:05,"502",53.32850266,5.932673454,8.14,false,false,false,73.71,73.71,0.01,"435","5","79","306","177","136",7.37,"100332",100.22,  5.39 m/s,217°
695286.000072092,5912821.55623287,2022/12/22 10:12:06,"503",53.3285141,5.932747364,8.27,false,false,false,74.27,74.27,0.01,"439","5","79","307","177","136",7.4,"100329",100.22,  5.39 m/s,217°
695290.931860944,5912823.03322372,2022/12/22 10:12:07,"504",53.32852554,5.932822228,8.4,false,false,false,73.55,73.55,0.01,"452","7","78","306","177","136",7.45,"100326",100.22,  5.39 m/s,217°
695295.750856089,5912824.93111009,2022/12/22 10:12:08,"505",53.3285408,5.93289566,8.54,false,false,false,74,74,0.01,"448","7","79","307","176","136",7.49,"100324",100.22,  5.39 m/s,217°
695300.555635057,5912826.40400632,2022/12/22 10:12:09,"506",53.32855225,5.932968617,8.67,false,false,false,73.25,73.25,0.01,"445","6","79","306","176","136",7.52,"100324",100.22,  5.39 m/s,217°
695305.360390444,5912827.87579267,2022/12/22 10:12:10,"507",53.32856369,5.933041573,8.79,false,false,false,73.78,73.78,0.01,"445","6","79","306","176","136",7.56,"100326",100.22,  5.39 m/s,217°
695310.115929912,5912829.77108666,2022/12/22 10:12:10,"508",53.32857895,5.933114052,8.91,false,false,false,73.9,73.9,0.01,"448","7","79","306","176","135",7.6,"100321",100.22,  5.39 m/s,217°
695314.920679466,5912831.24288282,2022/12/22 10:12:12,"509",53.32859039,5.933187008,9.04,false,false,false,73.68,73.68,0.01,"459","8","78","306","175","136",7.63,"100317",100.22,  5.39 m/s,217°
695319.6618683,5912832.71318586,2022/12/22 10:12:13,"510",53.32860184,5.93325901,9.17,false,false,false,73.54,73.54,0.01,"455","8","78","306","176","136",7.67,"100322",100.22,  5.39 m/s,217°
695324.371410594,5912834.18107929,2022/12/22 10:12:14,"511",53.32861328,5.933330536,9.31,false,false,false,74.1,74.1,0.01,"455","8","79","306","176","136",7.69,"100316",100.22,  5.64 m/s,223°
695329.095181038,5912836.07508751,2022/12/22 10:12:15,"512",53.32862854,5.933402538,9.44,false,false,false,73.83,73.83,0.01,"455","8","79","306","176","135",7.71,"100316",100.22,  5.64 m/s,223°
695333.77296147,5912837.54168527,2022/12/22 10:12:16,"513",53.32863998,5.933473587,9.56,false,false,false,73.65,73.65,0.01,"455","8","78","306","175","135",7.73,"100314",100.22,  5.64 m/s,223°
695338.672919826,5912839.01853329,2022/12/22 10:12:17,"514",53.32865143,5.933547974,9.68,false,false,false,73.76,73.76,0.01,"462","9","78","306","176","137",7.75,"100312",100.22,  5.64 m/s,223°
695343.333168294,5912840.90994554,2022/12/22 10:12:18,"515",53.32866669,5.933619022,9.81,false,false,false,73.69,73.69,0.01,"472","10","79","306","176","136",7.77,"100309",100.22,  5.64 m/s,223°
695348.169654262,5912842.38308101,2022/12/22 10:12:19,"516",53.32867813,5.933692455,9.94,false,false,false,73.79,73.79,0.01,"459","8","79","305","175","136",7.79,"100311",100.22,  5.32 m/s,227°
695352.783865754,5912843.84819933,2022/12/22 10:12:20,"517",53.32868958,5.93376255,10.07,false,false,false,73.93,73.93,0.01,"462","9","79","306","175","136",7.82,"100309",100.22,  5.32 m/s,227°
695357.144204871,5912845.30177318,2022/12/22 10:12:21,"518",53.32870102,5.933828831,10.17,false,false,false,74.34,74.34,0.01,"464","9","79","306","175","136",7.83,"100308",100.22,  5.32 m/s,227°
695359.648948376,5912846.25466582,2022/12/22 10:12:22,"519",53.32870865,5.933866978,10.19,false,false,false,70.41,70.41,0.01,"464","9","79","305","176","136",7.87,"100307",100.22,  5.32 m/s,227°
695359.836296879,5912847.11230354,2022/12/22 10:12:23,"520",53.32871628,5.933870316,10.22,false,false,false,3.62,3.62,0.01,"472","10","79","306","175","136",7.9,"100282",108.61,  5.32 m/s,227°
695358.736386476,5912848.34144046,2022/12/22 10:12:24,"521",53.32872772,5.93385458,10.21,false,false,false,317.5,317.5,0.01,"455","8","79","306","175","136",7.92,"100287",108.61,  4.39 m/s,215°
695356.877672857,5912848.69056479,2022/12/22 10:12:25,"522",53.32873154,5.933826923,10.2,false,false,false,256.19,256.19,0.01,"448","7","80","306","175","137",7.9,"100283",108.61,  4.39 m/s,215°
695354.849138019,5912847.75724743,2022/12/22 10:12:26,"523",53.32872391,5.933795929,10.13,false,false,false,252.94,252.94,0.01,"448","7","80","306","174","136",7.83,"100279",108.61,  4.39 m/s,215°
