TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221221 122932 5 9 ,1006,53.32786179,5.932749748,17.92,0,0,0,348.97,348.97,0.01,475,11,53,328,93,140,7.74,100582,83.45
UTC 221221 122933 5 9 ,1007,53.32788467,5.932733536,17.93,0,0,0,328.73,328.73,0.01,480,12,54,327,93,140,7.81,100581,83.45
UTC 221221 122933 5 9 ,1008,53.32790756,5.932705879,17.96,0,0,0,329.61,329.61,0.01,492,14,55,328,93,140,7.86,100573,83.45
UTC 221221 122935 5 9 ,1009,53.32793808,5.932683468,17.94,0,0,0,344.39,344.39,0.01,506,16,54,328,93,140,7.9,100571,83.45
UTC 221221 122936 5 9 ,1010,53.3279686,5.932669163,17.95,0,0,0,345.52,345.52,0.01,496,14,55,327,94,141,7.93,100579,83.45
UTC 221221 122937 5 9 ,1011,53.32800674,5.932653427,17.95,0,0,0,345.29,345.29,0.01,496,14,55,327,93,140,7.97,100580,83.45
UTC 221221 122938 5 9 ,1012,53.32805252,5.932635784,17.95,0,0,0,345.65,345.65,0.01,496,14,55,328,94,141,8.02,100583,83.45
UTC 221221 122939 5 9 ,1013,53.3280983,5.932616234,17.93,0,0,0,345,345,0.01,498,14,55,328,93,141,8.06,100578,83.45
UTC 221221 122940 5 9 ,1014,53.32814026,5.932597637,17.93,0,0,0,344.6,344.6,0.01,519,18,56,327,94,141,8.1,100585,83.45
UTC 221221 122941 5 9 ,1015,53.32818604,5.932579517,17.93,0,0,0,344.97,344.97,0.01,498,14,56,327,93,142,8.15,100584,83.45
UTC 221221 122942 5 9 ,1016,53.328228,5.932560921,17.93,0,0,0,344.99,344.99,0.01,498,14,57,328,94,141,8.18,100587,83.45
UTC 221221 122943 5 9 ,1017,53.32827377,5.932542324,17.92,0,0,0,344.72,344.72,0.01,498,14,57,327,94,141,8.21,100590,83.45
UTC 221221 122944 5 9 ,1018,53.32831573,5.932524204,17.91,0,0,0,345.1,345.1,0.01,502,15,58,327,94,141,8.23,100589,83.45
UTC 221221 122945 5 9 ,1019,53.3283577,5.932506561,17.89,0,0,0,345,345,0.01,514,17,57,327,94,141,8.28,100581,83.45
UTC 221221 122946 5 9 ,1020,53.32840347,5.932488918,17.9,0,0,0,345.1,345.1,0.01,502,15,58,328,94,141,8.3,100587,83.45
UTC 221221 122946 5 9 ,1021,53.32844925,5.932470799,17.89,0,0,0,345.13,345.13,0.01,502,15,58,327,94,141,8.34,100588,83.45
UTC 221221 122946 5 9 ,1022,53.32849121,5.932452679,17.88,0,0,0,345.16,345.16,0.01,496,14,58,327,95,142,8.38,100584,83.45
UTC 221221 122949 5 9 ,1023,53.32853699,5.932434082,17.87,0,0,0,345.41,345.41,0.01,496,14,58,327,94,142,8.41,100583,83.45
UTC 221221 122950 5 9 ,1024,53.32857895,5.932417393,17.85,0,0,0,344.88,344.88,0.01,506,16,58,326,94,141,8.43,100584,83.45
UTC 221221 122951 5 9 ,1025,53.32862473,5.932399273,17.84,0,0,0,344.97,344.97,0.01,502,15,58,326,94,142,8.47,100583,83.45
UTC 221221 122952 5 9 ,1026,53.32866669,5.932380676,17.83,0,0,0,345.01,345.01,0.01,496,14,59,326,94,142,8.5,100582,83.45
UTC 221221 122953 5 9 ,1027,53.32871246,5.932362557,17.82,0,0,0,345.04,345.04,0.01,502,15,59,326,94,142,8.53,100579,83.45
UTC 221221 122954 5 9 ,1028,53.32875443,5.93234396,17.8,0,0,0,344.95,344.95,0.01,506,16,58,326,94,142,8.54,100577,83.45
UTC 221221 122955 5 9 ,1029,53.3288002,5.932325363,17.79,0,0,0,344.92,344.92,0.01,506,16,58,327,94,141,8.56,100581,83.45
UTC 221221 122956 5 9 ,1030,53.32884216,5.932307243,17.78,0,0,0,344.88,344.88,0.01,519,18,59,326,94,141,8.58,100579,83.45
UTC 221221 122957 5 9 ,1031,53.32888412,5.932289124,17.78,0,0,0,344.97,344.97,0.01,498,14,58,326,94,142,8.61,100587,83.45
UTC 221221 122958 5 9 ,1032,53.3289299,5.932270527,17.77,0,0,0,345.02,345.02,0.01,498,14,59,326,94,142,8.63,100582,83.45
UTC 221221 122958 5 9 ,1033,53.32897186,5.93225193,17.75,0,0,0,344.87,344.87,0.01,498,14,59,326,94,141,8.66,100582,83.45
UTC 221221 123000 5 9 ,1034,53.32901764,5.93223381,17.75,0,0,0,344.93,344.93,0.01,498,14,59,326,94,141,8.67,100588,83.45
UTC 221221 123001 5 9 ,1035,53.3290596,5.932214737,17.74,0,0,0,344.7,344.7,0.01,519,18,59,326,94,142,8.68,100589,83.45
UTC 221221 123002 5 9 ,1036,53.32910156,5.932196617,17.74,0,0,0,345.09,345.09,0.01,506,16,59,325,94,141,8.67,100585,83.45
UTC 221221 123003 5 9 ,1037,53.32914734,5.932178497,17.73,0,0,0,344.48,344.48,0.01,506,16,60,326,94,141,8.69,100586,83.45
UTC 221221 123004 5 9 ,1038,53.32919312,5.932159424,17.7,0,0,0,344.93,344.93,0.01,506,16,60,326,94,142,8.72,100587,83.45
UTC 221221 123004 5 9 ,1039,53.32923508,5.932140827,17.68,0,0,0,344.86,344.86,0.01,514,17,60,326,94,142,8.73,100590,83.45
UTC 221221 123004 5 9 ,1040,53.32928085,5.932122707,17.69,0,0,0,345.29,345.29,0.01,519,18,59,326,95,142,8.75,100588,83.45
UTC 221221 123007 5 9 ,1041,53.32932281,5.932105064,17.66,0,0,0,345.25,345.25,0.01,514,17,60,326,94,142,8.79,100582,83.45
UTC 221221 123008 5 9 ,1042,53.32936859,5.932086468,17.65,0,0,0,344.88,344.88,0.01,506,16,60,326,94,142,8.8,100589,83.45
UTC 221221 123009 5 9 ,1043,53.32941055,5.932068825,17.64,0,0,0,344.91,344.91,0.01,514,17,60,326,94,142,8.83,100581,83.45
UTC 221221 123010 5 9 ,1044,53.32945633,5.932049751,17.65,0,0,0,344.27,344.27,0.01,514,17,60,326,94,142,8.83,100585,83.45
UTC 221221 123011 5 9 ,1045,53.32948685,5.932038307,17.65,0,0,0,348.93,348.93,0.01,514,17,60,326,94,142,8.88,100583,83.45
UTC 221221 123012 5 9 ,1046,53.32950974,5.932052136,17.69,0,0,0,32.17,32.17,0.01,514,17,60,325,94,142,8.9,100602,75.07
UTC 221221 123013 5 9 ,1047,53.32952118,5.932096005,17.76,0,0,0,72.53,72.53,0.01,514,17,60,325,94,142,8.94,100606,75.07
UTC 221221 123014 5 9 ,1048,53.32952118,5.932141304,17.82,0,0,0,88.47,88.47,0.01,514,17,60,325,94,141,8.98,100611,75.07
UTC 221221 123015 5 9 ,1049,53.32950211,5.93218708,17.87,0,0,0,137.52,137.52,0.01,506,16,59,325,94,141,8.97,100606,75.07
UTC 221221 123016 5 9 ,1050,53.3294754,5.932206631,17.91,0,0,0,165.67,165.67,0.01,514,17,59,326,93,141,8.9,100585,83.45
UTC 221221 123017 5 9 ,1051,53.32944107,5.932218075,17.89,0,0,0,164.92,164.92,0.01,502,15,59,325,94,140,8.84,100601,75.07
UTC 221221 123018 5 9 ,1052,53.32940292,5.932232857,17.9,0,0,0,165.72,165.72,0.01,498,14,59,325,93,141,8.79,100577,83.45
UTC 221221 123019 5 9 ,1053,53.32936478,5.932249069,17.86,0,0,0,165.18,165.18,0.01,506,16,58,324,94,140,8.7,100580,83.45
UTC 221221 123020 5 9 ,1054,53.32932281,5.932265759,17.88,0,0,0,165.31,165.31,0.01,482,12,58,325,94,140,8.65,100573,83.45
UTC 221221 123021 5 9 ,1055,53.32927704,5.932283402,17.94,0,0,0,165.82,165.82,0.01,477,11,57,325,93,140,8.57,100576,83.45
UTC 221221 123022 5 9 ,1056,53.32923126,5.932301045,17.96,0,0,0,165.12,165.12,0.01,477,11,57,326,93,140,8.51,100585,83.45
UTC 221221 123022 5 9 ,1057,53.3291893,5.932319164,17.93,0,0,0,164.72,164.72,0.01,475,11,56,325,93,139,8.44,100582,83.45
UTC 221221 123024 5 9 ,1058,53.32914734,5.93233633,17.98,0,0,0,165.73,165.73,0.01,480,12,57,325,93,140,8.38,100565,83.45
UTC 221221 123025 5 9 ,1059,53.32910156,5.93235302,18.04,0,0,0,165.93,165.93,0.01,470,10,56,326,93,139,8.3,100574,83.45
UTC 221221 123026 5 9 ,1060,53.32905579,5.932372093,17.97,0,0,0,165.01,165.01,0.01,470,10,56,326,93,141,8.26,100579,83.45
UTC 221221 123027 5 9 ,1061,53.32901382,5.932391167,17.97,0,0,0,164.84,164.84,0.01,463,9,55,325,92,140,8.23,100580,83.45
UTC 221221 123028 5 9 ,1062,53.32896805,5.93241024,18,0,0,0,164.79,164.79,0.01,470,10,55,325,93,139,8.2,100592,83.45
UTC 221221 123029 5 9 ,1063,53.32892609,5.93242836,18.01,0,0,0,164.78,164.78,0.01,475,11,55,326,93,140,8.16,100589,83.45
UTC 221221 123030 5 9 ,1064,53.32888412,5.93244648,18.02,0,0,0,164.8,164.8,0.01,475,11,55,326,92,140,8.13,100583,83.45
UTC 221221 123031 5 9 ,1065,53.32883835,5.9324646,18.05,0,0,0,164.87,164.87,0.01,463,9,55,326,93,139,8.11,100598,83.45
UTC 221221 123032 5 9 ,1066,53.32879639,5.932483673,18.06,0,0,0,164.95,164.95,0.01,463,9,55,325,92,140,8.1,100587,83.45
UTC 221221 123033 5 9 ,1067,53.32875061,5.932501316,18.09,0,0,0,165.74,165.74,0.01,463,9,55,325,93,139,8.07,100576,83.45
UTC 221221 123034 5 9 ,1068,53.32870483,5.932517529,18.11,0,0,0,166.16,166.16,0.01,463,9,54,325,93,140,8.05,100576,83.45
UTC 221221 123035 5 9 ,1069,53.32866287,5.932535648,18.1,0,0,0,165.31,165.31,0.01,477,11,55,326,93,140,8.03,100579,83.45
UTC 221221 123036 5 9 ,1070,53.3286171,5.932554245,18.09,0,0,0,165.51,165.51,0.01,457,8,54,326,92,139,8,100575,83.45
UTC 221221 123037 5 9 ,1071,53.32857513,5.932570458,18.11,0,0,0,166.2,166.2,0.01,460,9,53,325,92,139,7.98,100572,83.45
UTC 221221 123038 5 9 ,1072,53.32852936,5.932587624,18.11,0,0,0,165.37,165.37,0.01,454,8,53,326,93,140,7.95,100572,83.45
UTC 221221 123039 5 9 ,1073,53.3284874,5.932605267,18.12,0,0,0,165.47,165.47,0.01,454,8,53,326,92,139,7.91,100568,83.45
UTC 221221 123040 5 9 ,1074,53.32844543,5.932623386,18.14,0,0,0,165.57,165.57,0.01,460,9,53,327,93,139,7.88,100565,83.45
UTC 221221 123041 5 9 ,1075,53.32840347,5.932641506,18.12,0,0,0,165.28,165.28,0.01,445,6,53,326,92,139,7.83,100576,83.45
UTC 221221 123042 5 9 ,1076,53.32836151,5.93266058,18.09,0,0,0,164.85,164.85,0.01,439,5,53,326,92,139,7.79,100574,83.45
UTC 221221 123042 5 9 ,1077,53.32831573,5.932679653,18.13,0,0,0,164.8,164.8,0.01,443,6,52,327,92,139,7.77,100571,83.45
UTC 221221 123042 5 9 ,1078,53.32826996,5.932699204,18.13,0,0,0,164.92,164.92,0.01,445,6,52,327,92,139,7.75,100581,83.45
UTC 221221 123045 5 9 ,1079,53.328228,5.9327178,18.14,0,0,0,164.48,164.48,0.01,457,8,52,327,91,139,7.75,100582,83.45
UTC 221221 123046 5 9 ,1080,53.32818604,5.932737351,18.13,0,0,0,164.45,164.45,0.01,454,8,52,327,92,139,7.75,100596,83.45
UTC 221221 123047 5 9 ,1081,53.32814026,5.932756424,18.15,0,0,0,164.15,164.15,0.01,445,6,51,327,92,140,7.76,100599,83.45
UTC 221221 123048 5 9 ,1082,53.3280983,5.932775021,18.18,0,0,0,164.66,164.66,0.01,454,8,52,327,91,139,7.77,100590,83.45
UTC 221221 123049 5 9 ,1083,53.32805252,5.932792664,18.21,0,0,0,165.41,165.41,0.01,450,7,52,327,92,139,7.76,100581,83.45
UTC 221221 123050 5 9 ,1084,53.32801056,5.93280983,18.23,0,0,0,164.67,164.67,0.01,457,8,51,328,92,139,7.77,100602,75.07
UTC 221221 123051 5 9 ,1085,53.32796478,5.932827473,18.24,0,0,0,165.51,165.51,0.01,457,8,51,327,92,139,7.76,100582,83.45
UTC 221221 123052 5 9 ,1086,53.32792282,5.932844639,18.24,0,0,0,165.31,165.31,0.01,454,8,51,327,92,139,7.75,100589,83.45
UTC 221221 123053 5 9 ,1087,53.32787704,5.932863712,18.24,0,0,0,164.81,164.81,0.01,454,8,51,328,92,139,7.76,100599,83.45
UTC 221221 123054 5 9 ,1088,53.32783508,5.932882786,18.25,0,0,0,165.5,165.5,0.01,454,8,51,328,91,139,7.76,100592,83.45
UTC 221221 123055 5 9 ,1089,53.32780075,5.932897091,18.3,0,0,0,165.63,165.63,0.01,457,8,51,328,92,139,7.76,100587,83.45
UTC 221221 123056 5 9 ,1090,53.32778168,5.932920456,18.29,0,0,0,128.64,128.64,0.01,470,10,51,327,91,139,7.76,100602,75.07
UTC 221221 123057 5 9 ,1091,53.32778168,5.932966709,18.35,0,0,0,83.54,83.54,0.01,460,9,51,328,92,139,7.81,100604,75.07
UTC 221221 123058 5 9 ,1092,53.32778931,5.933011055,18.37,0,0,0,67.66,67.66,0.01,470,10,51,328,92,140,7.87,100596,83.45
UTC 221221 123058 5 9 ,1093,53.32781601,5.933039188,18.39,0,0,0,19.58,19.58,0.01,475,11,51,325,92,139,7.92,100579,83.45
UTC 221221 123100 5 9 ,1094,53.32784271,5.933036327,18.37,0,0,0,346.87,346.87,0.01,463,9,51,328,92,139,7.94,100568,83.45
UTC 221221 123101 5 9 ,1095,53.32786942,5.933021545,18.38,0,0,0,345.7,345.7,0.01,477,11,51,328,92,140,8,100563,83.45
UTC 221221 123102 5 9 ,1096,53.32790375,5.933004856,18.38,0,0,0,345.46,345.46,0.01,463,9,52,328,92,139,8.04,100563,83.45
UTC 221221 123103 5 9 ,1097,53.32794189,5.932988644,18.36,0,0,0,345.22,345.22,0.01,475,11,52,328,91,140,8.07,100573,83.45
UTC 221221 123104 5 9 ,1098,53.32798004,5.932972431,18.35,0,0,0,345.62,345.62,0.01,480,12,52,328,92,140,8.1,100572,83.45
UTC 221221 123105 5 9 ,1099,53.328022,5.932954788,18.34,0,0,0,345.38,345.38,0.01,482,12,53,327,92,140,8.13,100574,83.45
UTC 221221 123106 5 9 ,1100,53.32806778,5.932936192,18.34,0,0,0,345.08,345.08,0.01,498,14,53,328,92,140,8.16,100578,83.45
UTC 221221 123107 5 9 ,1101,53.32811356,5.932918549,18.33,0,0,0,344.79,344.79,0.01,492,14,53,327,92,140,8.19,100577,83.45
UTC 221221 123108 5 9 ,1102,53.32815933,5.932900429,18.33,0,0,0,345.13,345.13,0.01,492,14,53,327,92,140,8.22,100577,83.45
UTC 221221 123109 5 9 ,1103,53.32820129,5.932882309,18.32,0,0,0,344.61,344.61,0.01,492,14,54,328,92,140,8.24,100580,83.45
UTC 221221 123110 5 9 ,1104,53.32824326,5.932864189,18.32,0,0,0,344.84,344.84,0.01,492,14,53,327,92,140,8.26,100583,83.45
UTC 221221 123111 5 9 ,1105,53.32828903,5.932845593,18.32,0,0,0,345.34,345.34,0.01,502,15,53,327,92,141,8.31,100577,83.45
UTC 221221 123112 5 9 ,1106,53.32833099,5.932828426,18.32,0,0,0,344.75,344.75,0.01,496,14,54,327,92,141,8.34,100572,83.45
UTC 221221 123113 5 9 ,1107,53.32837677,5.932810783,18.3,0,0,0,344.54,344.54,0.01,492,14,54,327,93,141,8.37,100578,83.45
UTC 221221 123114 5 9 ,1108,53.32841873,5.932792664,18.29,0,0,0,345.22,345.22,0.01,498,14,54,327,91,141,8.4,100576,83.45
UTC 221221 123115 5 9 ,1109,53.32846451,5.932774544,18.27,0,0,0,344.99,344.99,0.01,496,14,54,326,92,140,8.42,100579,83.45
UTC 221221 123116 5 9 ,1110,53.32850647,5.932756901,18.27,0,0,0,344.72,344.72,0.01,502,15,54,327,92,141,8.43,100570,83.45
UTC 221221 123116 5 9 ,1111,53.32855225,5.932738304,18.25,0,0,0,344.76,344.76,0.01,498,14,54,327,91,141,8.48,100576,83.45
UTC 221221 123118 5 9 ,1112,53.32859421,5.932719708,18.26,0,0,0,344.99,344.99,0.01,492,14,55,327,92,141,8.51,100573,83.45
UTC 221221 123118 5 9 ,1113,53.32863998,5.932701588,18.24,0,0,0,344.86,344.86,0.01,498,14,54,327,92,141,8.54,100579,83.45
UTC 221221 123120 5 9 ,1114,53.32868195,5.932683468,18.24,0,0,0,344.86,344.86,0.01,498,14,55,327,92,141,8.57,100585,83.45
UTC 221221 123121 5 9 ,1115,53.32872391,5.932664871,18.23,0,0,0,344.93,344.93,0.01,502,15,55,327,92,141,8.59,100577,83.45
UTC 221221 123122 5 9 ,1116,53.32876968,5.932645798,18.21,0,0,0,345.37,345.37,0.01,519,18,55,327,92,141,8.61,100575,83.45
UTC 221221 123123 5 9 ,1117,53.32881165,5.932627201,18.19,0,0,0,344.64,344.64,0.01,502,15,55,326,92,141,8.62,100576,83.45
UTC 221221 123124 5 9 ,1118,53.32885742,5.932609558,18.22,0,0,0,344.99,344.99,0.01,506,16,56,327,92,141,8.65,100581,83.45
UTC 221221 123125 5 9 ,1119,53.32889938,5.932591915,18.21,0,0,0,344.55,344.55,0.01,506,16,56,326,92,141,8.68,100581,83.45
UTC 221221 123126 5 9 ,1120,53.32894516,5.932574272,18.2,0,0,0,345.04,345.04,0.01,506,16,56,327,91,141,8.68,100581,83.45
UTC 221221 123127 5 9 ,1121,53.32898712,5.932555676,18.19,0,0,0,345.08,345.08,0.01,519,18,57,327,92,141,8.7,100582,83.45
UTC 221221 123128 5 9 ,1122,53.3290329,5.932537556,18.19,0,0,0,344.82,344.82,0.01,514,17,56,326,92,141,8.76,100586,83.45
UTC 221221 123129 5 9 ,1123,53.32907486,5.932519436,18.16,0,0,0,344.16,344.16,0.01,514,17,57,327,92,142,8.77,100581,83.45
UTC 221221 123130 5 9 ,1124,53.32912064,5.932500362,18.17,0,0,0,345.21,345.21,0.01,514,17,57,327,92,142,8.79,100573,83.45
UTC 221221 123131 5 9 ,1125,53.32916641,5.932482243,18.17,0,0,0,345.27,345.27,0.01,519,18,57,326,92,141,8.82,100575,83.45
UTC 221221 123132 5 9 ,1126,53.32920837,5.932465076,18.16,0,0,0,345.1,345.1,0.01,526,19,57,326,92,142,8.86,100579,83.45
UTC 221221 123133 5 9 ,1127,53.32925034,5.932446957,18.15,0,0,0,345.07,345.07,0.01,526,19,57,326,92,141,8.87,100575,83.45
UTC 221221 123134 5 9 ,1128,53.32929611,5.932428837,18.13,0,0,0,345.1,345.1,0.01,526,19,57,326,92,141,8.88,100578,83.45
UTC 221221 123134 5 9 ,1129,53.32933807,5.93241024,18.12,0,0,0,344.87,344.87,0.01,534,20,58,326,91,140,8.9,100572,83.45
UTC 221221 123136 5 9 ,1130,53.32938385,5.932392597,18.12,0,0,0,344.77,344.77,0.01,523,18,58,326,92,141,8.9,100577,83.45
UTC 221221 123137 5 9 ,1131,53.32942581,5.932373524,18.11,0,0,0,345.06,345.06,0.01,523,18,58,326,92,142,8.93,100580,83.45
UTC 221221 123138 5 9 ,1132,53.32947159,5.93235445,18.11,0,0,0,344.94,344.94,0.01,519,18,57,326,92,142,8.94,100571,83.45
UTC 221221 123139 5 9 ,1133,53.32950974,5.932337761,18.08,0,0,0,343.69,343.69,0.01,502,15,58,326,92,141,8.95,100569,83.45
UTC 221221 123140 5 9 ,1134,53.32953644,5.932330132,18.09,0,0,0,356.29,356.29,0.01,506,16,58,325,92,141,9,100565,83.45
UTC 221221 123141 5 9 ,1135,53.32955933,5.93235445,18.14,0,0,0,46.53,46.53,0.01,498,14,57,326,92,141,9,100601,75.07
UTC 221221 123142 5 9 ,1136,53.32956696,5.932402611,18.22,0,0,0,75.86,75.86,0.01,498,14,57,326,92,141,9.02,100617,75.07
UTC 221221 123143 5 9 ,1137,53.32956314,5.932449818,18.3,0,0,0,103.62,103.62,0.01,498,14,57,325,92,140,9.05,100624,75.07
UTC 221221 123144 5 9 ,1138,53.32954407,5.932488442,18.33,0,0,0,150.1,150.1,0.01,496,14,57,326,91,140,9,100618,75.07
UTC 221221 123144 5 9 ,1139,53.32951736,5.932502747,18.32,0,0,0,164.12,164.12,0.01,502,15,56,325,92,140,8.93,100596,83.45
UTC 221221 123146 5 9 ,1140,53.32948303,5.932514191,18.36,0,0,0,164.75,164.75,0.01,496,14,56,326,91,139,8.88,100594,83.45
UTC 221221 123147 5 9 ,1141,53.32944489,5.932528019,18.36,0,0,0,164.95,164.95,0.01,486,13,56,326,92,140,8.85,100586,83.45
UTC 221221 123148 5 9 ,1142,53.32940292,5.932543755,18.43,0,0,0,164.79,164.79,0.01,482,12,56,326,92,140,8.77,100589,83.45
UTC 221221 123149 5 9 ,1143,53.32936096,5.932560921,18.43,0,0,0,165.12,165.12,0.01,480,12,56,326,91,140,8.71,100590,83.45
UTC 221221 123150 5 9 ,1144,53.32931137,5.932579041,18.42,0,0,0,165.25,165.25,0.01,486,13,55,326,91,139,8.64,100587,83.45
UTC 221221 123151 5 9 ,1145,53.32926941,5.93259716,18.42,0,0,0,165.13,165.13,0.01,482,12,55,325,91,140,8.59,100582,83.45
UTC 221221 123152 5 9 ,1146,53.32922363,5.932614327,18.43,0,0,0,164.98,164.98,0.01,477,11,55,326,91,140,8.54,100590,83.45
UTC 221221 123153 5 9 ,1147,53.32917786,5.932632446,18.45,0,0,0,165.07,165.07,0.01,475,11,54,326,91,139,8.51,100593,83.45
UTC 221221 123154 5 9 ,1148,53.32913589,5.932650566,18.46,0,0,0,164.87,164.87,0.01,475,11,54,326,91,140,8.47,100594,83.45
UTC 221221 123155 5 9 ,1149,53.32909012,5.932667732,18.47,0,0,0,165.36,165.36,0.01,477,11,54,326,91,139,8.44,100589,83.45
UTC 221221 123156 5 9 ,1150,53.32904816,5.932685375,18.46,0,0,0,165.55,165.55,0.01,482,12,54,326,91,140,8.39,100581,83.45
UTC 221221 123156 5 9 ,1151,53.3290062,5.932703018,18.49,0,0,0,165.66,165.66,0.01,470,10,53,326,91,140,8.34,100579,83.45
UTC 221221 123158 5 9 ,1152,53.32896042,5.932720184,18.48,0,0,0,165.63,165.63,0.01,463,9,53,326,91,139,8.3,100576,83.45
UTC 221221 123158 5 9 ,1153,53.32891464,5.932737827,18.51,0,0,0,165.91,165.91,0.01,470,10,53,326,91,139,8.27,100581,83.45
UTC 221221 123200 5 9 ,1154,53.32887268,5.932756424,18.47,0,0,0,165.34,165.34,0.01,470,10,53,326,91,139,8.24,100585,83.45
UTC 221221 123201 5 9 ,1155,53.3288269,5.932774544,18.52,0,0,0,165.8,165.8,0.01,482,12,53,327,91,139,8.21,100575,83.45
UTC 221221 123202 5 9 ,1156,53.32878494,5.932792664,18.56,0,0,0,165.08,165.08,0.01,463,9,53,326,91,139,8.19,100587,83.45
UTC 221221 123203 5 9 ,1157,53.32874298,5.932812214,18.52,0,0,0,164.58,164.58,0.01,463,9,52,327,91,139,8.15,100588,83.45
UTC 221221 123204 5 9 ,1158,53.32870102,5.932831287,18.55,0,0,0,164.85,164.85,0.01,463,9,52,327,90,139,8.13,100581,83.45
UTC 221221 123205 5 9 ,1159,53.32865906,5.932848454,18.55,0,0,0,165.07,165.07,0.01,470,10,53,326,90,139,8.11,100584,83.45
UTC 221221 123206 5 9 ,1160,53.32861328,5.932868004,18.58,0,0,0,164.59,164.59,0.01,477,11,52,326,91,139,8.09,100588,83.45
UTC 221221 123207 5 9 ,1161,53.3285675,5.932886124,18.59,0,0,0,165.17,165.17,0.01,470,10,52,326,91,140,8.08,100590,83.45
UTC 221221 123208 5 9 ,1162,53.32852554,5.932903767,18.57,0,0,0,165.05,165.05,0.01,460,9,52,326,90,140,8.07,100585,83.45
UTC 221221 123209 5 9 ,1163,53.32847977,5.932923317,18.58,0,0,0,164.75,164.75,0.01,463,9,52,327,90,139,8.06,100594,83.45
UTC 221221 123210 5 9 ,1164,53.32843781,5.932941914,18.59,0,0,0,165.27,165.27,0.01,463,9,52,326,91,139,8.05,100579,83.45
UTC 221221 123211 5 9 ,1165,53.32839203,5.932958603,18.61,0,0,0,165.64,165.64,0.01,470,10,52,327,90,139,8.03,100570,83.45
UTC 221221 123212 5 9 ,1166,53.32835007,5.932974815,18.6,0,0,0,165.85,165.85,0.01,470,10,52,327,90,138,7.99,100575,83.45
UTC 221221 123213 5 9 ,1167,53.32830429,5.932991982,18.66,0,0,0,166.01,166.01,0.01,457,8,52,327,91,139,7.97,100569,83.45
UTC 221221 123214 5 9 ,1168,53.32826233,5.933009625,18.66,0,0,0,165.97,165.97,0.01,460,9,51,328,90,139,7.94,100573,83.45
UTC 221221 123215 5 9 ,1169,53.32821655,5.933028698,18.65,0,0,0,165.32,165.32,0.01,460,9,51,327,90,139,7.94,100577,83.45
UTC 221221 123216 5 9 ,1170,53.32817459,5.933048248,18.66,0,0,0,165.01,165.01,0.01,463,9,52,327,90,139,7.92,100580,83.45
UTC 221221 123217 5 9 ,1171,53.32813263,5.933067322,18.64,0,0,0,164.74,164.74,0.01,470,10,52,327,90,139,7.89,100579,83.45
UTC 221221 123218 5 9 ,1172,53.32808685,5.933086395,18.66,0,0,0,164.69,164.69,0.01,457,8,51,327,90,139,7.89,100585,83.45
UTC 221221 123219 5 9 ,1173,53.32804489,5.933104992,18.68,0,0,0,164.97,164.97,0.01,460,9,51,327,90,138,7.88,100576,83.45
UTC 221221 123219 5 9 ,1174,53.32800293,5.933123589,18.67,0,0,0,164.98,164.98,0.01,460,9,51,328,90,139,7.86,100578,83.45
UTC 221221 123221 5 9 ,1175,53.32795715,5.933141708,18.66,0,0,0,164.71,164.71,0.01,463,9,52,327,90,139,7.85,100594,83.45
UTC 221221 123221 5 9 ,1176,53.32791519,5.933159828,18.7,0,0,0,164.99,164.99,0.01,477,11,51,327,90,139,7.85,100583,83.45
UTC 221221 123223 5 9 ,1177,53.32787323,5.933176994,18.74,0,0,0,166.28,166.28,0.01,457,8,51,327,90,139,7.85,100575,83.45
UTC 221221 123224 5 9 ,1178,53.3278389,5.933190346,18.79,0,0,0,162.55,162.55,0.01,460,9,51,327,90,139,7.85,100595,83.45
UTC 221221 123225 5 9 ,1179,53.32782364,5.933220387,18.78,0,0,0,120.36,120.36,0.01,463,9,51,328,90,139,7.88,100607,75.07
UTC 221221 123226 5 9 ,1180,53.32782745,5.933270931,18.81,0,0,0,79.54,79.54,0.01,463,9,51,328,89,139,7.92,100603,75.07
UTC 221221 123227 5 9 ,1181,53.3278389,5.933311462,18.87,0,0,0,61.57,61.57,0.01,482,12,50,328,90,139,7.97,100597,83.45
UTC 221221 123228 5 9 ,1182,53.3278656,5.93333292,18.86,0,0,0,13.17,13.17,0.01,480,12,50,325,90,139,8.01,100579,83.45
UTC 221221 123229 5 9 ,1183,53.32789612,5.933326721,18.84,0,0,0,345.45,345.45,0.01,460,9,51,328,90,139,8.03,100556,83.45
UTC 221221 123230 5 9 ,1184,53.32792664,5.933310986,18.86,0,0,0,345.82,345.82,0.01,457,8,51,329,90,140,8.08,100557,83.45
UTC 221221 123231 5 9 ,1185,53.32796097,5.933292866,18.86,0,0,0,345.39,345.39,0.01,470,10,51,328,90,140,8.11,100556,83.45
UTC 221221 123232 5 9 ,1186,53.32800293,5.933276177,18.83,0,0,0,345.38,345.38,0.01,480,12,51,328,90,140,8.13,100557,83.45
