TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221212 102310 5 9 ,1816,53.3286438,5.933160782,9.54,0,0,0,73.55,73.55,0.01,485,12,96,286,144,127,1.41,101246,24.96
UTC 221212 102311 5 9 ,1817,53.32865524,5.933233261,9.67,0,0,0,73.54,73.54,0.01,491,13,96,285,144,127,1.43,101244,24.96
UTC 221212 102312 5 9 ,1818,53.32866669,5.93330574,9.8,0,0,0,73.34,73.34,0.01,498,14,96,285,145,127,1.47,101244,24.96
UTC 221212 102313 5 9 ,1819,53.32868195,5.93337822,9.92,0,0,0,73.67,73.67,0.01,496,14,96,285,145,127,1.49,101242,24.96
UTC 221212 102314 5 9 ,1820,53.32869339,5.933450699,10.06,0,0,0,73.75,73.75,0.01,485,12,95,285,144,127,1.5,101236,24.96
UTC 221212 102315 5 9 ,1821,53.32870483,5.933524132,10.2,0,0,0,73.83,73.83,0.01,491,13,96,286,145,127,1.5,101233,24.96
UTC 221212 102316 5 9 ,1822,53.32871628,5.933597088,10.32,0,0,0,73.31,73.31,0.01,485,12,96,285,144,127,1.52,101241,24.96
UTC 221212 102317 5 9 ,1823,53.32873154,5.933670044,10.46,0,0,0,73.46,73.46,0.01,498,14,95,285,144,127,1.53,101235,24.96
UTC 221212 102317 5 9 ,1824,53.32874298,5.933741093,10.6,0,0,0,74.1,74.1,0.01,498,14,95,285,144,126,1.54,101223,24.96
UTC 221212 102319 5 9 ,1825,53.32875443,5.933813572,10.72,0,0,0,74.19,74.19,0.01,496,14,95,285,144,127,1.56,101228,24.96
UTC 221212 102320 5 9 ,1826,53.32876205,5.933859348,10.75,0,0,0,74.42,74.42,0.01,491,13,95,285,144,127,1.58,101232,24.96
UTC 221212 102321 5 9 ,1827,53.32876587,5.933863163,10.71,0,0,0,17.46,17.46,0.01,491,13,95,285,144,127,1.61,101229,24.96
UTC 221212 102322 5 9 ,1828,53.32876968,5.933845043,10.71,0,0,0,342,342,0.01,498,14,95,284,144,127,1.65,101228,24.96
UTC 221212 102323 5 9 ,1829,53.32878494,5.93382597,10.7,0,0,0,341.84,341.84,0.01,496,14,95,284,143,127,1.69,101228,24.96
UTC 221212 102324 5 9 ,1830,53.32878876,5.933818817,10.68,0,0,0,295.74,295.74,0.01,481,12,95,285,144,127,1.73,101226,24.96
UTC 221212 102325 5 9 ,1831,53.32878494,5.933802128,10.66,0,0,0,253.27,253.27,0.01,485,12,95,286,144,127,1.77,101216,24.96
UTC 221212 102326 5 9 ,1832,53.3287735,5.933764935,10.61,0,0,0,252.87,252.87,0.01,481,12,96,285,144,128,1.73,101217,24.96
UTC 221212 102327 5 9 ,1833,53.32876587,5.933717728,10.53,0,0,0,252.81,252.81,0.01,476,11,96,285,144,127,1.69,101214,24.96
UTC 221212 102328 5 9 ,1834,53.32875443,5.933659077,10.43,0,0,0,252.8,252.8,0.01,485,12,95,285,144,127,1.63,101211,24.96
UTC 221212 102329 5 9 ,1835,53.3287468,5.93359232,10.31,0,0,0,253.01,253.01,0.01,470,10,96,285,144,128,1.58,101204,24.96
UTC 221212 102330 5 9 ,1836,53.32873154,5.933518887,10.19,0,0,0,252.79,252.79,0.01,459,8,96,285,144,127,1.52,101205,24.96
UTC 221212 102331 5 9 ,1837,53.32872009,5.933443546,10.06,0,0,0,252.83,252.83,0.01,454,8,95,285,143,127,1.46,101205,24.96
UTC 221212 102332 5 9 ,1838,53.32870865,5.93336916,9.92,0,0,0,253.01,253.01,0.01,454,8,95,284,143,127,1.42,101210,24.96
UTC 221212 102333 5 9 ,1839,53.32869339,5.933295727,9.8,0,0,0,252.84,252.84,0.01,470,10,95,285,144,127,1.39,101213,24.96
UTC 221212 102334 5 9 ,1840,53.32868195,5.933223248,9.67,0,0,0,252.83,252.83,0.01,454,8,94,285,143,126,1.35,101215,24.96
UTC 221212 102334 5 9 ,1841,53.32866669,5.933150291,9.55,0,0,0,252.4,252.4,0.01,454,8,94,285,143,127,1.32,101219,24.96
UTC 221212 102336 5 9 ,1842,53.32865524,5.933078289,9.41,0,0,0,252.96,252.96,0.01,464,9,94,285,144,127,1.27,101217,24.96
UTC 221212 102337 5 9 ,1843,53.3286438,5.933006287,9.28,0,0,0,253.04,253.04,0.01,454,8,94,285,143,126,1.23,101217,24.96
UTC 221212 102338 5 9 ,1844,53.32863235,5.932936192,9.17,0,0,0,252.97,252.97,0.01,464,9,94,284,143,126,1.2,101219,24.96
UTC 221212 102339 5 9 ,1845,53.3286171,5.932863236,9.02,0,0,0,253.04,253.04,0.01,450,7,93,284,143,126,1.16,101225,24.96
UTC 221212 102340 5 9 ,1846,53.32860565,5.932792664,8.9,0,0,0,252.81,252.81,0.01,439,5,93,285,143,127,1.12,101225,24.96
UTC 221212 102341 5 9 ,1847,53.32859421,5.932718754,8.79,0,0,0,252.55,252.55,0.01,439,5,94,286,143,126,1.09,101228,24.96
UTC 221212 102342 5 9 ,1848,53.32857895,5.932646275,8.66,0,0,0,252.56,252.56,0.01,454,8,93,287,143,126,1.07,101229,24.96
UTC 221212 102343 5 9 ,1849,53.3285675,5.932574272,8.51,0,0,0,252.94,252.94,0.01,459,8,93,285,143,126,1.03,101228,24.96
UTC 221212 102344 5 9 ,1850,53.32855606,5.93250227,8.38,0,0,0,253.05,253.05,0.01,459,8,93,285,143,127,1.01,101231,24.96
UTC 221212 102344 5 9 ,1851,53.32854462,5.932430744,8.26,0,0,0,252.81,252.81,0.01,439,5,93,286,143,126,0.98,101231,24.96
UTC 221212 102346 5 9 ,1852,53.32853317,5.932369232,8.16,0,0,0,252.42,252.42,0.01,450,7,93,285,142,127,0.96,101232,24.96
UTC 221212 102347 5 9 ,1853,53.32852936,5.932346821,8.07,0,0,0,268.41,268.41,0.01,459,8,93,285,143,126,1.01,101257,24.96
UTC 221212 102348 5 9 ,1854,53.32853317,5.932350636,8.08,0,0,0,336.21,336.21,0.01,459,8,93,284,143,126,1.08,101253,24.96
UTC 221212 102349 5 9 ,1855,53.32855225,5.932351589,8.09,0,0,0,339.4,339.4,0.01,470,10,93,284,143,126,1.14,101261,24.96
UTC 221212 102350 5 9 ,1856,53.32856369,5.932352066,8.1,0,0,0,346.31,346.31,0.01,470,10,94,285,142,127,1.17,101256,24.96
UTC 221212 102351 5 9 ,1857,53.32856369,5.932359219,8.11,0,0,0,65.12,65.12,0.01,470,10,94,286,142,127,1.24,101265,24.96
UTC 221212 102352 5 9 ,1858,53.3285675,5.932389259,8.17,0,0,0,73.52,73.52,0.01,464,9,94,285,142,127,1.29,101263,24.96
UTC 221212 102353 5 9 ,1859,53.32857513,5.932432175,8.25,0,0,0,73.33,73.33,0.01,476,11,93,284,142,126,1.29,101261,24.96
UTC 221212 102354 5 9 ,1860,53.32858276,5.93248558,8.37,0,0,0,73.66,73.66,0.01,470,10,93,285,142,127,1.28,101261,24.96
UTC 221212 102355 5 9 ,1861,53.32859421,5.932547569,8.47,0,0,0,73.49,73.49,0.01,470,10,93,285,142,127,1.29,101258,24.96
UTC 221212 102356 5 9 ,1862,53.32860565,5.932616711,8.59,0,0,0,73.25,73.25,0.01,476,11,93,285,142,127,1.3,101262,24.96
UTC 221212 102357 5 9 ,1863,53.3286171,5.932691574,8.72,0,0,0,73.53,73.53,0.01,476,11,93,285,143,126,1.33,101253,24.96
UTC 221212 102358 5 9 ,1864,53.32862854,5.932766438,8.86,0,0,0,73.99,73.99,0.01,481,12,93,285,142,127,1.33,101250,24.96
UTC 221212 102359 5 9 ,1865,53.3286438,5.932839871,8.99,0,0,0,73.74,73.74,0.01,491,13,93,285,142,127,1.35,101249,24.96
UTC 221212 102400 5 9 ,1866,53.32865524,5.932911396,9.11,0,0,0,73.63,73.63,0.01,476,11,93,286,143,127,1.36,101247,24.96
UTC 221212 102401 5 9 ,1867,53.32866669,5.932984829,9.25,0,0,0,73.51,73.51,0.01,485,12,93,285,142,127,1.37,101250,24.96
UTC 221212 102402 5 9 ,1868,53.32868195,5.933057308,9.38,0,0,0,73.58,73.58,0.01,485,12,93,285,142,127,1.4,101247,24.96
UTC 221212 102403 5 9 ,1869,53.32869339,5.933130264,9.51,0,0,0,73.54,73.54,0.01,491,13,93,285,142,127,1.43,101245,24.96
UTC 221212 102404 5 9 ,1870,53.32870483,5.933202267,9.65,0,0,0,73.79,73.79,0.01,503,15,93,285,142,127,1.43,101245,24.96
UTC 221212 102405 5 9 ,1871,53.32871628,5.933274746,9.78,0,0,0,73.73,73.73,0.01,481,12,92,286,143,126,1.44,101241,24.96
UTC 221212 102406 5 9 ,1872,53.32873154,5.933347225,9.9,0,0,0,73.62,73.62,0.01,485,12,93,286,142,127,1.45,101238,24.96
UTC 221212 102407 5 9 ,1873,53.32874298,5.933420181,10.02,0,0,0,73.77,73.77,0.01,481,12,93,285,142,127,1.46,101233,24.96
UTC 221212 102408 5 9 ,1874,53.32875443,5.933493614,10.14,0,0,0,73.64,73.64,0.01,481,12,92,285,142,127,1.46,101236,24.96
UTC 221212 102409 5 9 ,1875,53.32876968,5.93356657,10.27,0,0,0,73.45,73.45,0.01,496,14,92,286,142,127,1.48,101237,24.96
UTC 221212 102410 5 9 ,1876,53.32878113,5.93363905,10.4,0,0,0,73.55,73.55,0.01,485,12,93,285,141,126,1.51,101230,24.96
UTC 221212 102411 5 9 ,1877,53.32879257,5.933711052,10.54,0,0,0,73.57,73.57,0.01,496,14,92,285,141,126,1.52,101228,24.96
UTC 221212 102412 5 9 ,1878,53.32880783,5.933782578,10.68,0,0,0,74.14,74.14,0.01,491,13,92,285,142,126,1.53,101227,24.96
UTC 221212 102413 5 9 ,1879,53.32881546,5.933830738,10.72,0,0,0,74.45,74.45,0.01,491,13,92,285,142,127,1.56,101230,24.96
UTC 221212 102414 5 9 ,1880,53.32881546,5.93383646,10.67,0,0,0,23.6,23.6,0.01,503,15,92,285,142,127,1.61,101224,24.96
UTC 221212 102415 5 9 ,1881,53.32882309,5.933819771,10.65,0,0,0,342.35,342.35,0.01,498,14,93,283,142,127,1.64,101223,24.96
UTC 221212 102416 5 9 ,1882,53.32883453,5.933800697,10.65,0,0,0,341.62,341.62,0.01,496,14,93,285,142,126,1.68,101227,24.96
UTC 221212 102417 5 9 ,1883,53.32883835,5.933792591,10.63,0,0,0,301.16,301.16,0.01,496,14,93,286,142,127,1.71,101225,24.96
UTC 221212 102418 5 9 ,1884,53.32883453,5.933777332,10.6,0,0,0,253.01,253.01,0.01,496,14,94,286,141,127,1.76,101218,24.96
UTC 221212 102419 5 9 ,1885,53.3288269,5.933740616,10.56,0,0,0,252.85,252.85,0.01,496,14,94,286,141,127,1.71,101211,24.96
UTC 221212 102420 5 9 ,1886,53.32881927,5.933693409,10.48,0,0,0,252.86,252.86,0.01,485,12,93,285,142,127,1.65,101212,24.96
UTC 221212 102421 5 9 ,1887,53.32880783,5.933636189,10.38,0,0,0,252.93,252.93,0.01,476,11,94,285,142,127,1.62,101213,24.96
UTC 221212 102422 5 9 ,1888,53.32879639,5.933570862,10.29,0,0,0,252.59,252.59,0.01,470,10,93,285,141,127,1.57,101213,24.96
UTC 221212 102423 5 9 ,1889,53.32878494,5.933499336,10.15,0,0,0,252.8,252.8,0.01,464,9,92,286,142,128,1.5,101208,24.96
UTC 221212 102424 5 9 ,1890,53.3287735,5.933423519,10.03,0,0,0,252.77,252.77,0.01,476,11,93,286,141,127,1.45,101210,24.96
UTC 221212 102425 5 9 ,1891,53.32875824,5.933349609,9.9,0,0,0,252.84,252.84,0.01,459,8,93,285,141,127,1.39,101212,24.96
UTC 221212 102426 5 9 ,1892,53.3287468,5.933276653,9.76,0,0,0,252.82,252.82,0.01,450,7,93,286,142,127,1.35,101212,24.96
UTC 221212 102427 5 9 ,1893,53.32873535,5.933204651,9.64,0,0,0,252.68,252.68,0.01,459,8,92,286,142,127,1.31,101216,24.96
UTC 221212 102428 5 9 ,1894,53.32872009,5.933132172,9.52,0,0,0,252.77,252.77,0.01,459,8,93,286,142,127,1.28,101220,24.96
UTC 221212 102429 5 9 ,1895,53.32870865,5.933058739,9.38,0,0,0,253.06,253.06,0.01,459,8,93,286,142,127,1.23,101218,24.96
UTC 221212 102430 5 9 ,1896,53.3286972,5.932984829,9.26,0,0,0,253.18,253.18,0.01,464,9,92,285,142,127,1.19,101218,24.96
UTC 221212 102431 5 9 ,1897,53.32868195,5.932911873,9.14,0,0,0,252.86,252.86,0.01,454,8,92,285,141,126,1.16,101224,24.96
UTC 221212 102432 5 9 ,1898,53.3286705,5.932840347,9,0,0,0,253.02,253.02,0.01,454,8,93,285,141,127,1.13,101220,24.96
UTC 221212 102433 5 9 ,1899,53.32865906,5.932768345,8.87,0,0,0,252.78,252.78,0.01,459,8,92,285,141,127,1.11,101228,24.96
UTC 221212 102434 5 9 ,1900,53.3286438,5.932696343,8.73,0,0,0,252.84,252.84,0.01,459,8,93,286,141,127,1.07,101229,24.96
UTC 221212 102435 5 9 ,1901,53.32863235,5.932623863,8.6,0,0,0,252.93,252.93,0.01,459,8,92,285,141,127,1.04,101230,24.96
UTC 221212 102436 5 9 ,1902,53.32862091,5.932551384,8.46,0,0,0,252.92,252.92,0.01,439,5,92,285,141,127,1.01,101228,24.96
UTC 221212 102437 5 9 ,1903,53.32860947,5.932478905,8.35,0,0,0,252.89,252.89,0.01,439,5,91,286,141,126,0.99,101227,24.96
UTC 221212 102438 5 9 ,1904,53.32859421,5.932406426,8.21,0,0,0,252.91,252.91,0.01,439,5,92,286,140,127,0.95,101231,24.96
UTC 221212 102439 5 9 ,1905,53.32858276,5.932340622,8.12,0,0,0,251.52,251.52,0.01,439,5,92,286,140,127,0.93,101233,24.96
UTC 221212 102440 5 9 ,1906,53.32857895,5.932312489,8.02,0,0,0,259.13,259.13,0.01,464,9,92,286,141,127,0.95,101247,24.96
UTC 221212 102441 5 9 ,1907,53.32858276,5.93231678,8.01,0,0,0,334.39,334.39,0.01,459,8,92,285,141,127,1.04,101261,24.96
UTC 221212 102442 5 9 ,1908,53.32859802,5.932320118,8.02,0,0,0,339.29,339.29,0.01,459,8,92,285,141,126,1.1,101265,24.96
UTC 221212 102443 5 9 ,1909,53.32861328,5.932320595,8.03,0,0,0,339.82,339.82,0.01,470,10,93,285,141,127,1.15,101260,24.96
UTC 221212 102444 5 9 ,1910,53.32861328,5.932326794,8.04,0,0,0,58.55,58.55,0.01,476,10,93,286,141,127,1.19,101266,24.96
UTC 221212 102445 5 9 ,1911,53.3286171,5.932355404,8.09,0,0,0,73.63,73.63,0.01,470,10,93,286,140,127,1.27,101262,24.96
UTC 221212 102446 5 9 ,1912,53.32862473,5.932397366,8.18,0,0,0,73.4,73.4,0.01,476,11,93,286,141,127,1.26,101264,24.96
UTC 221212 102447 5 9 ,1913,53.32863235,5.932450295,8.29,0,0,0,73.52,73.52,0.01,481,12,93,286,140,127,1.24,101259,24.96
UTC 221212 102448 5 9 ,1914,53.3286438,5.93251276,8.4,0,0,0,73.83,73.83,0.01,485,12,93,287,140,127,1.27,101259,24.96
UTC 221212 102449 5 9 ,1915,53.32865524,5.932581425,8.53,0,0,0,73.59,73.59,0.01,481,12,94,286,141,126,1.29,101259,24.96
UTC 221212 102450 5 9 ,1916,53.32866669,5.932655811,8.65,0,0,0,73.63,73.63,0.01,485,12,93,286,141,127,1.31,101253,24.96
UTC 221212 102451 5 9 ,1917,53.32868195,5.932730198,8.78,0,0,0,73.59,73.59,0.01,496,14,93,286,140,127,1.33,101253,24.96
UTC 221212 102452 5 9 ,1918,53.32869339,5.932803154,8.9,0,0,0,73.6,73.6,0.01,491,13,92,286,140,127,1.35,101253,24.96
UTC 221212 102453 5 9 ,1919,53.32870483,5.93287468,9.02,0,0,0,73.39,73.39,0.01,498,14,92,286,140,127,1.38,101250,24.96
UTC 221212 102454 5 9 ,1920,53.32871628,5.932947159,9.16,0,0,0,73.65,73.65,0.01,481,12,93,286,140,127,1.4,101250,24.96
UTC 221212 102455 5 9 ,1921,53.32873154,5.933021545,9.31,0,0,0,73.52,73.52,0.01,481,12,93,286,140,127,1.42,101249,24.96
UTC 221212 102456 5 9 ,1922,53.32874298,5.933094502,9.44,0,0,0,73.57,73.57,0.01,491,13,93,286,141,127,1.45,101246,24.96
UTC 221212 102457 5 9 ,1923,53.32875443,5.933166981,9.57,0,0,0,73.67,73.67,0.01,491,13,93,286,140,127,1.47,101242,24.96
UTC 221212 102457 5 9 ,1924,53.32876968,5.933238983,9.69,0,0,0,73.69,73.69,0.01,503,15,93,286,140,127,1.48,101243,24.96
UTC 221212 102457 5 9 ,1925,53.32878113,5.933310986,9.81,0,0,0,73.59,73.59,0.01,491,13,93,286,141,127,1.48,101240,24.96
UTC 221212 102457 5 9 ,1926,53.32879257,5.933383942,9.95,0,0,0,73.6,73.6,0.01,496,14,93,287,140,127,1.49,101245,24.96
UTC 221212 102501 5 9 ,1927,53.32880402,5.933456898,10.08,0,0,0,73.81,73.81,0.01,491,13,93,287,141,127,1.49,101237,24.96
UTC 221212 102502 5 9 ,1928,53.32881927,5.933528423,10.21,0,0,0,73.77,73.77,0.01,491,13,93,286,140,127,1.49,101225,24.96
UTC 221212 102503 5 9 ,1929,53.32883072,5.933602333,10.33,0,0,0,73.57,73.57,0.01,498,14,93,286,140,127,1.49,101226,24.96
UTC 221212 102504 5 9 ,1930,53.32884216,5.933674336,10.42,0,0,0,73.46,73.46,0.01,485,12,93,286,140,127,1.49,101225,24.96
UTC 221212 102505 5 9 ,1931,53.32885361,5.933745861,10.55,0,0,0,73.72,73.72,0.01,485,12,92,285,139,127,1.49,101226,24.96
UTC 221212 102506 5 9 ,1932,53.32886505,5.933799267,10.62,0,0,0,74.5,74.5,0.01,481,12,92,284,140,127,1.49,101226,24.96
UTC 221212 102507 5 9 ,1933,53.32886505,5.933808804,10.58,0,0,0,33.54,33.54,0.01,491,13,91,285,139,127,1.51,101235,24.96
UTC 221212 102508 5 9 ,1934,53.32887268,5.933793068,10.57,0,0,0,342.72,342.72,0.01,503,15,91,285,140,127,1.56,101234,24.96
UTC 221212 102509 5 9 ,1935,53.32888412,5.933773994,10.55,0,0,0,342.18,342.18,0.01,517,17,91,285,140,127,1.6,101234,24.96
UTC 221212 102510 5 9 ,1936,53.32889175,5.933765411,10.54,0,0,0,310.36,310.36,0.01,496,14,91,285,139,127,1.66,101232,24.96
UTC 221212 102511 5 9 ,1937,53.32888794,5.933753967,10.52,0,0,0,254.4,254.4,0.01,496,14,92,285,140,127,1.7,101217,24.96
UTC 221212 102512 5 9 ,1938,53.32888031,5.933720112,10.47,0,0,0,252.76,252.76,0.01,485,12,92,285,139,126,1.68,101217,24.96
UTC 221212 102513 5 9 ,1939,53.32887268,5.933673859,10.39,0,0,0,252.31,252.31,0.01,491,13,92,285,140,127,1.64,101217,24.96
UTC 221212 102513 5 9 ,1940,53.32886124,5.933619499,10.3,0,0,0,252.9,252.9,0.01,485,12,92,285,139,127,1.59,101212,24.96
UTC 221212 102515 5 9 ,1941,53.32884979,5.933554173,10.19,0,0,0,253.04,253.04,0.01,476,11,92,285,139,127,1.54,101211,24.96
UTC 221212 102516 5 9 ,1942,53.32883835,5.933483124,10.07,0,0,0,252.92,252.92,0.01,470,10,92,285,139,127,1.5,101214,24.96
UTC 221212 102517 5 9 ,1943,53.3288269,5.933407784,9.97,0,0,0,252.69,252.69,0.01,464,9,91,286,140,127,1.44,101213,24.96
UTC 221212 103830 5 9 ,100,53.3278923,5.934298515,0,0,0,0,348.61,348.61,0.01,572,26,119,287,169,140,5.07,101359,16.64
UTC 221212 103831 5 9 ,101,53.3278923,5.934298515,0,0,0,0,348.69,348.69,0.01,555,23,119,287,169,141,5.09,101360,16.64
UTC 221212 103832 5 9 ,102,53.3278923,5.934298515,0,0,0,0,348.59,348.59,0.01,555,23,119,287,169,140,5.1,101356,16.64
UTC 221212 103833 5 9 ,103,53.3278923,5.934298515,0.09,0,0,0,347.32,347.32,0.01,540,21,118,287,169,140,5.07,101354,16.64
UTC 221212 103834 5 9 ,104,53.3278923,5.934297562,0.71,0,0,0,347.56,347.56,0.01,531,19,116,287,168,140,5.03,101347,16.64
UTC 221212 103835 5 9 ,105,53.3278923,5.934296608,1.12,0,0,0,347.38,347.38,0.01,526,19,116,288,168,140,4.98,101344,16.64
UTC 221212 103835 5 9 ,106,53.3278923,5.934295654,2.41,0,0,0,347.42,347.42,0.01,526,19,115,287,167,137,4.91,101325,16.64
UTC 221212 103837 5 9 ,107,53.3278923,5.934294224,5.47,0,0,0,347.28,347.28,0.01,498,14,114,285,166,137,4.83,101291,24.96
UTC 221212 103838 5 9 ,108,53.3278923,5.934294701,8.34,0,0,0,347.65,347.65,0.01,493,14,112,288,167,138,4.76,101242,24.96
UTC 221212 103839 5 9 ,109,53.3278923,5.934295654,9.26,0,0,0,342.92,342.92,0.01,491,13,112,287,166,138,4.7,101238,24.96
UTC 221212 103840 5 9 ,110,53.3278923,5.934297085,9.12,0,0,0,280.41,280.41,0.01,491,13,111,287,166,138,4.69,101228,24.96
UTC 221212 103841 5 9 ,111,53.3278923,5.934295178,9.01,0,0,0,279.97,279.97,0.01,482,12,111,288,166,138,4.63,101221,24.96
UTC 221212 103842 5 9 ,112,53.32789612,5.934273243,8.95,0,0,0,279.57,279.57,0.01,466,10,109,287,166,138,4.58,101231,24.96
UTC 221212 103843 5 9 ,113,53.32789993,5.934230328,8.91,0,0,0,279.67,279.67,0.01,460,9,109,287,166,137,4.5,101230,24.96
UTC 221212 103844 5 9 ,114,53.32790375,5.934179783,8.89,0,0,0,279.78,279.78,0.01,455,8,109,287,165,138,4.34,101230,24.96
UTC 221212 103845 5 9 ,115,53.32791138,5.934117794,8.87,0,0,0,279.71,279.71,0.01,460,9,108,287,165,138,4.27,101232,24.96
UTC 221212 103846 5 9 ,116,53.32791901,5.93404913,8.87,0,0,0,279.74,279.74,0.01,477,11,108,286,165,138,4.16,101229,24.96
UTC 221212 103847 5 9 ,117,53.32793045,5.933974266,8.88,0,0,0,279.71,279.71,0.01,450,7,107,286,164,137,4.03,101226,24.96
UTC 221212 103848 5 9 ,118,53.32793808,5.933897018,8.87,0,0,0,279.61,279.61,0.01,450,7,107,288,165,138,3.89,101228,24.96
UTC 221212 103849 5 9 ,119,53.32794571,5.933824062,8.87,0,0,0,279.64,279.64,0.01,450,7,107,288,165,138,3.79,101226,24.96
UTC 221212 103850 5 9 ,120,53.32795715,5.933746815,8.85,0,0,0,279.97,279.97,0.01,447,7,107,288,165,138,3.66,101223,24.96
UTC 221212 103851 5 9 ,121,53.32796478,5.933672905,8.87,0,0,0,279.8,279.8,0.01,450,6,106,288,165,138,3.5,101222,24.96
UTC 221212 103852 5 9 ,122,53.32797623,5.933598042,8.83,0,0,0,280.18,280.18,0.01,435,5,106,288,165,137,3.37,101217,24.96
UTC 221212 103853 5 9 ,123,53.32798386,5.933523655,8.83,0,0,0,280.28,280.28,0.01,435,5,105,287,164,137,3.31,101218,24.96
UTC 221212 103854 5 9 ,124,53.3279953,5.933448792,8.85,0,0,0,280.01,280.01,0.01,435,5,105,287,164,137,3.27,101216,24.96
UTC 221212 103855 5 9 ,125,53.32800293,5.933377266,8.87,0,0,0,279.68,279.68,0.01,422,3,105,287,164,137,3.2,101222,24.96
UTC 221212 103856 5 9 ,126,53.32801056,5.933300018,8.87,0,0,0,279.92,279.92,0.01,422,3,104,287,164,136,3.12,101224,24.96
UTC 221212 103857 5 9 ,127,53.32801819,5.933225632,8.87,0,0,0,279.87,279.87,0.01,422,3,105,287,163,136,3.04,101219,24.96
UTC 221212 103858 5 9 ,128,53.32802963,5.933151245,8.86,0,0,0,279.9,279.9,0.01,426,3,105,288,164,137,2.98,101217,24.96
UTC 221212 103859 5 9 ,129,53.32803726,5.933080196,8.85,0,0,0,279.35,279.35,0.01,426,3,105,288,163,137,2.93,101218,24.96
UTC 221212 103900 5 9 ,130,53.32804108,5.933033943,8.81,0,0,0,279.29,279.29,0.01,418,2,104,287,163,137,2.94,101223,24.96
UTC 221212 103901 5 9 ,131,53.32804108,5.933029652,8.8,0,0,0,343.53,343.53,0.01,422,3,104,286,162,136,2.99,101228,24.96
UTC 221212 103902 5 9 ,132,53.32804108,5.933036804,8.81,0,0,0,67.56,67.56,0.01,422,3,103,287,163,136,3.02,101248,24.96
UTC 221212 103903 5 9 ,133,53.32804108,5.93304491,8.8,0,0,0,74.17,74.17,0.01,426,3,103,288,163,136,3.04,101243,24.96
UTC 221212 103903 5 9 ,134,53.32804108,5.933062553,8.83,0,0,0,74,74,0.01,435,5,103,288,163,135,3.04,101242,24.96
UTC 221212 103905 5 9 ,135,53.32804489,5.933093548,8.86,0,0,0,74.73,74.73,0.01,426,3,103,288,163,136,3.05,101244,24.96
UTC 221212 103906 5 9 ,136,53.32804871,5.933110237,8.84,0,0,0,56.33,56.33,0.01,426,3,102,288,162,136,3.05,101246,24.96
UTC 221212 103906 5 9 ,137,53.32805252,5.933107853,8.84,0,0,0,346.29,346.29,0.01,433,5,102,286,162,136,3.06,101234,24.96
UTC 221212 103908 5 9 ,138,53.32807541,5.933094502,8.87,0,0,0,342.96,342.96,0.01,435,5,102,288,162,136,3.03,101240,24.96
UTC 221212 103909 5 9 ,139,53.32810211,5.933079243,8.89,0,0,0,342.9,342.9,0.01,450,7,102,288,162,136,3.04,101244,24.96
UTC 221212 103909 5 9 ,140,53.32813644,5.933060646,8.93,0,0,0,342.75,342.75,0.01,447,7,102,288,162,135,3.07,101243,24.96
UTC 221212 103911 5 9 ,141,53.32817459,5.933042049,8.96,0,0,0,342.55,342.55,0.01,450,7,102,288,161,136,3.11,101241,24.96
UTC 221212 103912 5 9 ,142,53.32821655,5.933021069,9,0,0,0,342.98,342.98,0.01,455,8,102,288,162,136,3.14,101244,24.96
UTC 221212 103913 5 9 ,143,53.32826233,5.932999134,9.05,0,0,0,343.42,343.42,0.01,460,9,102,288,161,136,3.16,101237,24.96
UTC 221212 103914 5 9 ,144,53.32830429,5.93297863,9.09,0,0,0,342.65,342.65,0.01,472,10,103,288,162,136,3.17,101237,24.96
UTC 221212 103915 5 9 ,145,53.32835007,5.932957649,9.13,0,0,0,342.34,342.34,0.01,472,10,103,288,162,136,3.19,101237,24.96
UTC 221212 103916 5 9 ,146,53.32839203,5.932935715,9.17,0,0,0,342.93,342.93,0.01,466,10,103,289,162,135,3.22,101238,24.96
UTC 221212 103917 5 9 ,147,53.32843781,5.932914257,9.22,0,0,0,342.82,342.82,0.01,466,10,103,288,161,136,3.26,101239,24.96
UTC 221212 103918 5 9 ,148,53.32847977,5.932893276,9.26,0,0,0,343.09,343.09,0.01,477,11,104,289,161,136,3.29,101239,24.96
UTC 221212 103919 5 9 ,149,53.32852173,5.932871819,9.3,0,0,0,343.18,343.18,0.01,482,12,103,288,161,135,3.3,101236,24.96
UTC 221212 103920 5 9 ,150,53.3285675,5.932851315,9.34,0,0,0,342.82,342.82,0.01,482,12,104,289,161,136,3.32,101233,24.96
UTC 221212 103921 5 9 ,151,53.32860947,5.932830811,9.38,0,0,0,342.84,342.84,0.01,477,11,104,289,161,136,3.33,101235,24.96
UTC 221212 103922 5 9 ,152,53.32865143,5.93280983,9.43,0,0,0,342.75,342.75,0.01,472,10,104,288,161,135,3.31,101232,24.96
UTC 221212 103922 5 9 ,153,53.3286972,5.932788372,9.46,0,0,0,342.72,342.72,0.01,466,10,103,287,161,135,3.3,101231,24.96
