TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221212 110757 5 9 ,753,53.32885742,5.932123184,18.54,0,0,0,343.59,343.59,0.01,530,19,75,296,114,134,1.44,101125,33.3
UTC 221212 110758 5 9 ,754,53.32888412,5.932115078,18.54,0,0,0,343.52,343.52,0.01,542,21,75,297,114,134,1.49,101123,33.3
UTC 221212 110759 5 9 ,755,53.32889175,5.932113648,18.52,0,0,0,27.01,27.01,0.01,561,24,76,296,113,135,1.52,101115,33.3
UTC 221212 110800 5 9 ,756,53.32888794,5.932132721,18.54,0,0,0,75.33,75.33,0.01,553,23,75,297,113,135,1.59,101125,33.3
UTC 221212 110801 5 9 ,757,53.32889175,5.932168007,18.57,0,0,0,75.52,75.52,0.01,542,21,76,297,114,135,1.65,101125,33.3
UTC 221212 110802 5 9 ,758,53.32889557,5.93221426,18.6,0,0,0,75.4,75.4,0.01,542,21,75,297,113,134,1.62,101125,33.3
UTC 221212 110803 5 9 ,759,53.3289032,5.932269573,18.64,0,0,0,75.78,75.78,0.01,551,23,75,296,113,134,1.61,101121,33.3
UTC 221212 110804 5 9 ,760,53.32891083,5.932332516,18.66,0,0,0,75.88,75.88,0.01,561,24,75,297,113,135,1.61,101121,33.3
UTC 221212 110805 5 9 ,761,53.32892227,5.932401657,18.69,0,0,0,75.84,75.84,0.01,561,24,75,296,114,135,1.62,101120,33.3
UTC 221212 110806 5 9 ,762,53.3289299,5.932474613,18.72,0,0,0,75.87,75.87,0.01,551,23,75,297,114,135,1.64,101121,33.3
UTC 221212 110806 5 9 ,763,53.32894135,5.932551384,18.75,0,0,0,75.85,75.85,0.01,551,23,75,297,113,135,1.66,101121,33.3
UTC 221212 110808 5 9 ,764,53.32895279,5.932625294,18.78,0,0,0,75.57,75.57,0.01,551,23,76,296,114,135,1.65,101120,33.3
UTC 221212 110809 5 9 ,765,53.32896423,5.932698727,18.81,0,0,0,75.65,75.65,0.01,561,24,75,296,114,135,1.65,101117,33.3
UTC 221212 110810 5 9 ,766,53.32897568,5.93277216,18.85,0,0,0,75.42,75.42,0.01,567,25,75,296,113,134,1.65,101114,33.3
UTC 221212 110811 5 9 ,767,53.32898712,5.932844162,18.87,0,0,0,75.72,75.72,0.01,551,23,75,296,113,135,1.65,101117,33.3
UTC 221212 110812 5 9 ,768,53.32899857,5.932919502,18.9,0,0,0,75.94,75.94,0.01,551,23,75,296,113,135,1.64,101113,33.3
UTC 221212 110813 5 9 ,769,53.32901001,5.932990551,18.93,0,0,0,75.87,75.87,0.01,551,23,75,296,113,135,1.64,101120,33.3
UTC 221212 110814 5 9 ,770,53.32901764,5.933063984,18.96,0,0,0,75.83,75.83,0.01,553,23,75,296,113,135,1.64,101113,33.3
UTC 221212 110815 5 9 ,771,53.32902908,5.933136463,18.98,0,0,0,75.83,75.83,0.01,567,25,75,297,113,135,1.67,101113,33.3
UTC 221212 110816 5 9 ,772,53.32904053,5.933207989,19.01,0,0,0,75.88,75.88,0.01,553,23,75,297,113,134,1.67,101111,33.3
UTC 221212 110817 5 9 ,773,53.32905197,5.933282375,19.03,0,0,0,75.88,75.88,0.01,553,23,76,297,113,134,1.69,101110,33.3
UTC 221212 110818 5 9 ,774,53.32906342,5.933355808,19.06,0,0,0,75.88,75.88,0.01,553,23,75,296,113,135,1.71,101107,33.3
UTC 221212 110819 5 9 ,775,53.32907486,5.933428288,19.1,0,0,0,75.84,75.84,0.01,561,24,76,296,113,135,1.72,101109,33.3
UTC 221212 110820 5 9 ,776,53.3290863,5.933504105,19.14,0,0,0,76.03,76.03,0.01,577,26,76,297,113,135,1.75,101110,33.3
UTC 221212 110821 5 9 ,777,53.32909393,5.933576584,19.15,0,0,0,75.71,75.71,0.01,561,24,75,296,113,134,1.77,101109,33.3
UTC 221212 110822 5 9 ,778,53.32910538,5.933647633,19.19,0,0,0,75.76,75.76,0.01,551,23,76,297,113,135,1.79,101110,33.3
UTC 221212 110823 5 9 ,779,53.32911682,5.933719635,19.22,0,0,0,75.81,75.81,0.01,561,24,76,296,113,134,1.81,101111,33.3
UTC 221212 110824 5 9 ,780,53.32912827,5.933794022,19.24,0,0,0,75.74,75.74,0.01,561,24,76,296,113,134,1.84,101110,33.3
UTC 221212 110825 5 9 ,781,53.32913971,5.933865547,19.27,0,0,0,75.71,75.71,0.01,580,27,76,296,113,134,1.85,101110,33.3
UTC 221212 110826 5 9 ,782,53.32915115,5.933941364,19.3,0,0,0,75.78,75.78,0.01,561,24,76,296,113,135,1.87,101111,33.3
UTC 221212 110827 5 9 ,783,53.32915878,5.934013844,19.33,0,0,0,75.69,75.69,0.01,561,24,76,296,113,134,1.9,101107,33.3
UTC 221212 110827 5 9 ,784,53.32917023,5.934085369,19.36,0,0,0,75.79,75.79,0.01,561,24,76,295,112,135,1.92,101105,33.3
UTC 221212 110829 5 9 ,785,53.32918167,5.934158802,19.4,0,0,0,75.98,75.98,0.01,561,24,76,295,112,134,1.94,101102,33.3
UTC 221212 110830 5 9 ,786,53.32919312,5.934232235,19.44,0,0,0,76.29,76.29,0.01,577,26,76,296,113,134,1.94,101099,41.64
UTC 221212 110831 5 9 ,787,53.32920456,5.934305191,19.47,0,0,0,76.03,76.03,0.01,561,24,76,297,113,135,1.94,101100,33.3
UTC 221212 110832 5 9 ,788,53.32921219,5.93437624,19.5,0,0,0,76.02,76.02,0.01,561,24,76,296,113,134,1.93,101096,41.64
UTC 221212 110833 5 9 ,789,53.32922363,5.93445015,19.54,0,0,0,76.35,76.35,0.01,553,23,76,297,113,134,1.94,101093,41.64
UTC 221212 110834 5 9 ,790,53.32923508,5.934523583,19.56,0,0,0,75.88,75.88,0.01,553,23,76,296,113,135,1.93,101097,41.64
UTC 221212 110834 5 9 ,791,53.32924652,5.934595108,19.58,0,0,0,75.62,75.62,0.01,567,25,76,296,113,134,1.93,101101,33.3
UTC 221212 110836 5 9 ,792,53.32925797,5.934668064,19.6,0,0,0,75.52,75.52,0.01,561,24,76,296,113,135,1.93,101103,33.3
UTC 221212 110837 5 9 ,793,53.32926941,5.934740543,19.62,0,0,0,75.48,75.48,0.01,551,23,76,296,113,135,1.91,101102,33.3
UTC 221212 110838 5 9 ,794,53.32928085,5.934812546,19.64,0,0,0,75.62,75.62,0.01,553,23,75,295,113,135,1.91,101105,33.3
UTC 221212 110839 5 9 ,795,53.3292923,5.934886932,19.67,0,0,0,75.61,75.61,0.01,551,23,75,296,112,135,1.92,101105,33.3
UTC 221212 110840 5 9 ,796,53.32930374,5.934959889,19.71,0,0,0,75.72,75.72,0.01,567,25,75,296,112,134,1.94,101102,33.3
UTC 221212 110841 5 9 ,797,53.32931137,5.935031891,19.75,0,0,0,76.4,76.4,0.01,553,23,75,296,113,135,1.94,101103,33.3
UTC 221212 110842 5 9 ,798,53.329319,5.935081005,19.74,0,0,0,76.44,76.44,0.01,553,23,75,296,112,134,1.97,101105,33.3
UTC 221212 110842 5 9 ,799,53.32932281,5.93508625,19.68,0,0,0,18.07,18.07,0.01,553,23,75,296,112,134,2.01,101099,41.64
UTC 221212 110844 5 9 ,800,53.32933426,5.9350667,19.58,0,0,0,343.99,343.99,0.01,553,23,76,295,112,134,2.06,101099,41.64
UTC 221212 110845 5 9 ,801,53.32935715,5.935044766,19.4,0,0,0,344.24,344.24,0.01,561,24,76,296,112,135,2.11,101104,33.3
UTC 221212 110846 5 9 ,802,53.32938766,5.935024262,19.2,0,0,0,343.77,343.77,0.01,561,24,75,296,112,135,2.15,101106,33.3
UTC 221212 110847 5 9 ,803,53.32941055,5.935013294,19.08,0,0,0,343.39,343.39,0.01,553,23,76,295,112,135,2.18,101103,33.3
UTC 221212 110848 5 9 ,804,53.32941055,5.935011387,19.06,0,0,0,285.11,285.11,0.01,551,23,76,296,112,135,2.21,101093,41.64
UTC 221212 110849 5 9 ,805,53.32940292,5.934991837,19.11,0,0,0,254.88,254.88,0.01,553,23,76,296,112,135,2.25,101086,41.64
UTC 221212 110850 5 9 ,806,53.32939529,5.934953213,19.14,0,0,0,255.4,255.4,0.01,561,24,76,296,112,135,2.23,101084,41.64
UTC 221212 110851 5 9 ,807,53.32938766,5.934905052,19.17,0,0,0,254.96,254.96,0.01,553,23,76,295,112,134,2.2,101091,41.64
UTC 221212 110852 5 9 ,808,53.32937622,5.934846401,19.2,0,0,0,254.96,254.96,0.01,542,21,76,296,112,135,2.14,101086,41.64
UTC 221212 110853 5 9 ,809,53.32936859,5.934778214,19.23,0,0,0,255.08,255.08,0.01,536,20,76,296,112,134,2.09,101087,41.64
UTC 221212 110854 5 9 ,810,53.32935715,5.934704304,19.27,0,0,0,254.8,254.8,0.01,530,19,76,296,112,134,2.02,101086,41.64
UTC 221212 110855 5 9 ,811,53.3293457,5.934628964,19.28,0,0,0,255.09,255.09,0.01,527,19,76,295,112,134,1.96,101088,41.64
UTC 221212 110856 5 9 ,812,53.32933426,5.9345541,19.32,0,0,0,254.32,254.32,0.01,527,19,76,296,112,135,1.9,101083,41.64
UTC 221212 110857 5 9 ,813,53.32932281,5.934482098,19.33,0,0,0,254.86,254.86,0.01,527,19,76,296,112,135,1.87,101085,41.64
UTC 221212 110858 5 9 ,814,53.32931137,5.934407711,19.34,0,0,0,255.15,255.15,0.01,542,21,75,296,112,135,1.84,101088,41.64
UTC 221212 110859 5 9 ,815,53.32929993,5.934336186,19.38,0,0,0,254.96,254.96,0.01,530,19,75,297,112,135,1.81,101082,41.64
UTC 221212 110859 5 9 ,816,53.32928848,5.934261322,19.38,0,0,0,255.17,255.17,0.01,527,19,75,297,112,135,1.76,101084,41.64
UTC 221212 110901 5 9 ,817,53.32928085,5.934188366,19.4,0,0,0,254.98,254.98,0.01,530,19,75,296,112,135,1.73,101087,41.64
UTC 221212 110901 5 9 ,818,53.32926941,5.934114933,19.41,0,0,0,255.45,255.45,0.01,530,19,75,296,112,134,1.69,101077,41.64
UTC 221212 110903 5 9 ,819,53.32925797,5.934043884,19.44,0,0,0,255.39,255.39,0.01,536,20,75,296,112,134,1.64,101075,41.64
UTC 221212 110904 5 9 ,820,53.32924652,5.933969498,19.48,0,0,0,255.36,255.36,0.01,527,19,75,296,112,134,1.59,101080,41.64
UTC 221212 110905 5 9 ,821,53.32923508,5.933895588,19.54,0,0,0,254.62,254.62,0.01,518,17,75,297,112,135,1.54,101076,41.64
UTC 221212 110906 5 9 ,822,53.32922745,5.933823586,19.54,0,0,0,255.01,255.01,0.01,518,17,75,296,111,134,1.52,101071,41.64
UTC 221212 110907 5 9 ,823,53.329216,5.933749676,19.56,0,0,0,255.27,255.27,0.01,508,16,75,296,111,134,1.48,101074,41.64
UTC 221212 110908 5 9 ,824,53.32920456,5.93367672,19.57,0,0,0,255.18,255.18,0.01,527,19,75,296,112,134,1.44,101071,41.64
UTC 221212 110909 5 9 ,825,53.32919312,5.933604717,19.61,0,0,0,255.04,255.04,0.01,518,17,74,296,112,134,1.41,101069,41.64
UTC 221212 110910 5 9 ,826,53.32918167,5.933531761,19.64,0,0,0,255.04,255.04,0.01,505,15,74,295,111,134,1.38,101070,41.64
UTC 221212 110911 5 9 ,827,53.32917023,5.933459759,19.66,0,0,0,255.13,255.13,0.01,505,15,74,295,111,134,1.35,101067,41.64
UTC 221212 110912 5 9 ,828,53.3291626,5.933385372,19.67,0,0,0,255.26,255.26,0.01,505,15,74,296,111,135,1.33,101071,41.64
UTC 221212 110913 5 9 ,829,53.32915115,5.93331337,19.69,0,0,0,255.25,255.25,0.01,518,17,74,296,111,135,1.31,101075,41.64
UTC 221212 110914 5 9 ,830,53.32913971,5.93323803,19.71,0,0,0,255.11,255.11,0.01,518,17,74,296,111,134,1.29,101078,41.64
UTC 221212 110915 5 9 ,831,53.32912827,5.93316555,19.73,0,0,0,255.16,255.16,0.01,505,15,74,296,111,134,1.27,101074,41.64
UTC 221212 110915 5 9 ,832,53.32911682,5.933093548,19.75,0,0,0,255.24,255.24,0.01,500,15,73,296,111,135,1.25,101071,41.64
UTC 221212 110917 5 9 ,833,53.32910538,5.933018684,19.79,0,0,0,255.17,255.17,0.01,505,15,73,296,111,135,1.23,101076,41.64
UTC 221212 110918 5 9 ,834,53.32909393,5.932948589,19.8,0,0,0,255.1,255.1,0.01,505,15,73,296,111,135,1.22,101079,41.64
UTC 221212 110919 5 9 ,835,53.32908249,5.932873726,19.83,0,0,0,255.14,255.14,0.01,518,17,73,295,110,134,1.2,101074,41.64
UTC 221212 110920 5 9 ,836,53.32907486,5.9328022,19.86,0,0,0,254.4,254.4,0.01,505,15,73,295,111,134,1.18,101073,41.64
UTC 221212 110921 5 9 ,837,53.32906723,5.932757855,19.85,0,0,0,254.06,254.06,0.01,505,15,73,295,110,135,1.18,101080,41.64
UTC 221212 110922 5 9 ,838,53.32906723,5.932751656,19.8,0,0,0,256.09,256.09,0.01,505,15,73,295,110,135,1.24,101085,41.64
UTC 221212 110923 5 9 ,839,53.32906342,5.932731152,19.74,0,0,0,256.01,256.01,0.01,518,17,73,296,111,134,1.28,101080,41.64
UTC 221212 110924 5 9 ,840,53.32905579,5.932675839,19.66,0,0,0,255.05,255.05,0.01,536,20,73,296,111,134,1.27,101078,41.64
UTC 221212 110925 5 9 ,841,53.32904434,5.932617664,19.54,0,0,0,255.43,255.43,0.01,508,16,73,296,110,135,1.26,101083,41.64
UTC 221212 110926 5 9 ,842,53.32903671,5.932557583,19.43,0,0,0,255.21,255.21,0.01,508,16,72,296,110,135,1.25,101079,41.64
UTC 221212 110926 5 9 ,843,53.32902527,5.932490349,19.32,0,0,0,255.28,255.28,0.01,508,16,73,297,111,134,1.25,101081,41.64
UTC 221212 110928 5 9 ,844,53.32901764,5.932423592,19.2,0,0,0,255.18,255.18,0.01,518,17,73,296,110,134,1.25,101082,41.64
UTC 221212 110929 5 9 ,845,53.3290062,5.932351589,19.08,0,0,0,255.07,255.07,0.01,536,20,73,296,110,135,1.23,101083,41.64
UTC 221212 110930 5 9 ,846,53.32899475,5.932279587,18.97,0,0,0,254.99,254.99,0.01,508,16,73,296,111,134,1.23,101082,41.64
UTC 221212 110931 5 9 ,847,53.32898331,5.932203293,18.84,0,0,0,255.08,255.08,0.01,505,15,73,296,110,134,1.21,101084,41.64
UTC 221212 110932 5 9 ,848,53.32897186,5.93213129,18.71,0,0,0,254.78,254.78,0.01,505,15,73,297,111,135,1.2,101085,41.64
UTC 221212 110933 5 9 ,849,53.32896423,5.932070255,18.62,0,0,0,253.7,253.7,0.01,518,17,72,296,110,134,1.2,101092,41.64
UTC 221212 110934 5 9 ,850,53.32896042,5.932052612,18.53,0,0,0,274.63,274.63,0.01,530,19,73,297,111,135,1.25,101112,33.3
UTC 221212 110935 5 9 ,851,53.32896805,5.93205595,18.55,0,0,0,340.79,340.79,0.01,518,17,73,296,110,135,1.33,101117,33.3
UTC 221212 110936 5 9 ,852,53.32899475,5.932054043,18.57,0,0,0,343.71,343.71,0.01,530,19,73,297,111,134,1.39,101122,33.3
UTC 221212 110937 5 9 ,853,53.32902527,5.932045937,18.55,0,0,0,343.59,343.59,0.01,542,21,73,296,111,134,1.42,101120,33.3
UTC 221212 110938 5 9 ,854,53.32905579,5.932035446,18.51,0,0,0,343.51,343.51,0.01,551,23,74,296,111,134,1.48,101123,33.3
UTC 221212 110939 5 9 ,855,53.32906342,5.932032585,18.5,0,0,0,13.08,13.08,0.01,567,25,74,296,110,134,1.53,101118,33.3
UTC 221212 110940 5 9 ,856,53.32906342,5.93204689,18.5,0,0,0,73.73,73.73,0.01,561,24,74,297,110,134,1.6,101124,33.3
UTC 221212 110941 5 9 ,857,53.32906342,5.932082176,18.55,0,0,0,75.39,75.39,0.01,551,23,74,296,110,135,1.65,101121,33.3
UTC 221212 110942 5 9 ,858,53.32906723,5.93212986,18.6,0,0,0,75.36,75.36,0.01,551,23,74,297,110,134,1.66,101121,33.3
UTC 221212 110943 5 9 ,859,53.32907867,5.932188511,18.66,0,0,0,75.44,75.44,0.01,542,21,74,297,110,134,1.64,101124,33.3
UTC 221212 110944 5 9 ,860,53.3290863,5.932254314,18.72,0,0,0,75.64,75.64,0.01,561,24,74,297,110,134,1.63,101121,33.3
UTC 221212 110945 5 9 ,861,53.32909775,5.932329655,18.79,0,0,0,75.83,75.83,0.01,561,24,74,297,110,134,1.63,101120,33.3
UTC 221212 110946 5 9 ,862,53.32910538,5.932404995,18.87,0,0,0,75.91,75.91,0.01,553,23,75,297,110,134,1.65,101115,33.3
UTC 221212 110947 5 9 ,863,53.32911682,5.932479382,18.92,0,0,0,75.91,75.91,0.01,553,23,74,298,111,135,1.68,101116,33.3
UTC 221212 110948 5 9 ,864,53.32912827,5.932553291,19,0,0,0,75.74,75.74,0.01,553,23,74,296,110,135,1.68,101116,33.3
UTC 221212 110949 5 9 ,865,53.32913971,5.932626247,19.07,0,0,0,75.96,75.96,0.01,561,24,74,297,111,135,1.68,101110,33.3
UTC 221212 110949 5 9 ,866,53.32915115,5.93269825,19.14,0,0,0,75.76,75.76,0.01,577,26,75,297,111,135,1.69,101111,33.3
UTC 221212 110951 5 9 ,867,53.3291626,5.932769775,19.2,0,0,0,75.82,75.82,0.01,553,23,75,297,110,135,1.7,101109,33.3
UTC 221212 110952 5 9 ,868,53.32917023,5.932845116,19.27,0,0,0,75.97,75.97,0.01,567,25,75,296,110,135,1.75,101110,33.3
UTC 221212 110953 5 9 ,869,53.32918167,5.932916641,19.34,0,0,0,75.87,75.87,0.01,553,23,74,296,110,134,1.79,101105,33.3
UTC 221212 110953 5 9 ,870,53.32919312,5.932990551,19.4,0,0,0,75.83,75.83,0.01,567,25,75,296,109,134,1.82,101105,33.3
UTC 221212 110955 5 9 ,871,53.32920456,5.933063507,19.46,0,0,0,75.84,75.84,0.01,580,27,75,297,110,135,1.84,101106,33.3
UTC 221212 110956 5 9 ,872,53.329216,5.933136463,19.52,0,0,0,75.64,75.64,0.01,561,24,74,296,110,134,1.86,101106,33.3
UTC 221212 110957 5 9 ,873,53.32922745,5.933211803,19.6,0,0,0,75.77,75.77,0.01,553,23,75,296,110,134,1.88,101104,33.3
UTC 221212 110958 5 9 ,874,53.32923889,5.93328476,19.68,0,0,0,75.82,75.82,0.01,567,25,74,296,110,134,1.89,101102,33.3
UTC 221212 110959 5 9 ,875,53.32924652,5.933358669,19.76,0,0,0,75.82,75.82,0.01,561,24,74,296,110,134,1.9,101104,33.3
UTC 221212 111000 5 9 ,876,53.32925797,5.933431625,19.83,0,0,0,75.88,75.88,0.01,580,27,74,295,110,135,1.93,101101,33.3
UTC 221212 111001 5 9 ,877,53.32926941,5.933491707,19.87,0,0,0,77.06,77.06,0.01,561,24,74,296,110,134,1.99,101104,33.3
UTC 221212 111002 5 9 ,878,53.32927322,5.933515549,19.82,0,0,0,75.95,75.95,0.01,561,24,74,296,110,134,2.01,101105,33.3
UTC 221212 111003 5 9 ,879,53.32927322,5.933522224,19.78,0,0,0,74.85,74.85,0.01,567,25,73,296,109,134,2.07,101105,33.3
UTC 221212 111004 5 9 ,880,53.32928085,5.933563709,19.77,0,0,0,76.23,76.23,0.01,561,24,74,295,110,135,2.08,101104,33.3
UTC 221212 111005 5 9 ,881,53.32928848,5.93362236,19.72,0,0,0,75.86,75.86,0.01,580,27,74,296,110,134,2.06,101108,33.3
UTC 221212 111006 5 9 ,882,53.32929611,5.933684349,19.67,0,0,0,75.57,75.57,0.01,553,23,74,295,109,134,2.04,101106,33.3
UTC 221212 111007 5 9 ,883,53.32930756,5.933751106,19.62,0,0,0,75.69,75.69,0.01,553,23,74,296,110,134,2.03,101104,33.3
UTC 221212 111008 5 9 ,884,53.32931519,5.933818817,19.6,0,0,0,75.63,75.63,0.01,553,23,74,295,110,134,2.02,101102,33.3
UTC 221212 111009 5 9 ,885,53.32932663,5.933888435,19.55,0,0,0,75.79,75.79,0.01,561,24,74,296,109,134,2.07,101104,33.3
UTC 221212 111010 5 9 ,886,53.32933807,5.933959961,19.5,0,0,0,75.72,75.72,0.01,577,26,74,296,109,134,2.07,101103,33.3
UTC 221212 111011 5 9 ,887,53.32934952,5.934035301,19.45,0,0,0,76.12,76.12,0.01,561,24,74,296,110,134,2.05,101102,33.3
UTC 221212 111012 5 9 ,888,53.32935715,5.934108257,19.42,0,0,0,76.33,76.33,0.01,561,24,74,295,109,135,2.05,101102,33.3
UTC 221212 111013 5 9 ,889,53.32936859,5.934182167,19.36,0,0,0,76.59,76.59,0.01,553,23,74,296,109,134,2.05,101093,41.64
UTC 221212 111014 5 9 ,890,53.32938004,5.934256077,19.29,0,0,0,76.12,76.12,0.01,553,23,74,297,110,134,2.03,101099,41.64
UTC 221212 111015 5 9 ,891,53.32939148,5.934328556,19.23,0,0,0,75.99,75.99,0.01,567,25,74,297,109,135,2.01,101097,41.64
UTC 221212 111016 5 9 ,892,53.32940292,5.934402466,19.16,0,0,0,75.79,75.79,0.01,553,23,75,297,109,134,1.98,101098,41.64
UTC 221212 111016 5 9 ,893,53.32941437,5.934475422,19.12,0,0,0,76.43,76.43,0.01,553,23,74,297,109,134,1.96,101097,41.64
UTC 221212 111018 5 9 ,894,53.32942581,5.934549809,19.05,0,0,0,75.84,75.84,0.01,542,21,75,297,110,134,1.94,101100,33.3
UTC 221212 111019 5 9 ,895,53.32943726,5.934622765,18.99,0,0,0,75.68,75.68,0.01,542,21,75,297,110,134,1.92,101103,33.3
UTC 221212 111020 5 9 ,896,53.3294487,5.934695244,18.96,0,0,0,76.26,76.26,0.01,567,25,75,296,110,134,1.94,101100,33.3
UTC 221212 111021 5 9 ,897,53.32945633,5.934766769,18.89,0,0,0,75.27,75.27,0.01,553,23,75,296,109,134,1.92,101104,33.3
UTC 221212 111022 5 9 ,898,53.32946777,5.934837818,18.82,0,0,0,75.16,75.16,0.01,551,23,75,297,109,135,1.91,101109,33.3
UTC 221212 111023 5 9 ,899,53.32947922,5.934912205,18.78,0,0,0,75.58,75.58,0.01,542,21,74,296,108,135,1.9,101108,33.3
UTC 221212 111024 5 9 ,900,53.32949066,5.934977055,18.74,0,0,0,77.22,77.22,0.01,551,23,74,296,109,134,1.89,101112,33.3
UTC 221212 111025 5 9 ,901,53.32949448,5.935003758,18.65,0,0,0,66.99,66.99,0.01,561,24,74,296,108,134,1.93,101120,33.3
UTC 221212 111026 5 9 ,902,53.32949829,5.934996128,18.61,0,0,0,349.49,349.49,0.01,567,25,75,297,109,134,1.98,101109,33.3
UTC 221212 111027 5 9 ,903,53.32951736,5.934976101,18.54,0,0,0,343.56,343.56,0.01,553,23,75,297,109,135,2.02,101114,33.3
UTC 221212 111028 5 9 ,904,53.32954025,5.934957027,18.46,0,0,0,343.41,343.41,0.01,567,25,75,296,109,134,2.06,101117,33.3
UTC 221212 111029 5 9 ,905,53.32957077,5.934939861,18.37,0,0,0,343.85,343.85,0.01,561,24,75,297,109,135,2.1,101120,33.3
UTC 221212 111030 5 9 ,906,53.32958603,5.934932709,18.32,0,0,0,338.11,338.11,0.01,577,26,76,296,109,134,2.14,101114,33.3
UTC 221212 111031 5 9 ,907,53.32958221,5.934928417,18.32,0,0,0,263.5,263.5,0.01,580,27,76,297,109,135,2.19,101108,33.3
UTC 221212 111032 5 9 ,908,53.32957459,5.934898853,18.4,0,0,0,255.07,255.07,0.01,561,24,76,296,109,135,2.17,101099,41.64
UTC 221212 111033 5 9 ,909,53.32956696,5.934857369,18.46,0,0,0,255.2,255.2,0.01,553,23,76,296,109,135,2.11,101100,33.3
UTC 221212 111034 5 9 ,910,53.32955551,5.934803486,18.55,0,0,0,254.97,254.97,0.01,553,23,75,296,109,135,2.07,101097,41.64
UTC 221212 111035 5 9 ,911,53.32954788,5.93474102,18.65,0,0,0,254.83,254.83,0.01,551,23,75,297,109,135,2.02,101095,41.64
UTC 221212 111035 5 9 ,912,53.32953644,5.934670925,18.73,0,0,0,255.02,255.02,0.01,567,25,76,296,109,135,1.98,101095,41.64
UTC 221212 111037 5 9 ,913,53.32952499,5.934592247,18.84,0,0,0,254.9,254.9,0.01,551,23,75,297,108,135,1.96,101093,41.64
UTC 221212 111038 5 9 ,914,53.32951355,5.934519291,18.92,0,0,0,255.04,255.04,0.01,542,21,75,296,109,135,1.93,101093,41.64
UTC 221212 111039 5 9 ,915,53.32950211,5.934443951,19.01,0,0,0,255.15,255.15,0.01,536,20,75,297,109,135,1.88,101089,41.64
UTC 221212 111040 5 9 ,916,53.32949066,5.934371948,19.11,0,0,0,255.04,255.04,0.01,542,21,75,297,109,134,1.83,101083,41.64
UTC 221212 111041 5 9 ,917,53.32948303,5.934298515,19.23,0,0,0,254.97,254.97,0.01,551,23,75,295,108,135,1.79,101086,41.64
UTC 221212 111042 5 9 ,918,53.32947159,5.934225082,19.32,0,0,0,254.93,254.93,0.01,536,20,75,297,108,134,1.75,101085,41.64
UTC 221212 111043 5 9 ,919,53.32946014,5.934154034,19.41,0,0,0,254.75,254.75,0.01,536,20,75,296,108,134,1.71,101083,41.64
UTC 221212 111044 5 9 ,920,53.3294487,5.934078217,19.5,0,0,0,255.27,255.27,0.01,530,19,75,297,109,135,1.67,101081,41.64
UTC 221212 111045 5 9 ,921,53.32943726,5.934005261,19.59,0,0,0,255.34,255.34,0.01,527,19,74,295,108,135,1.61,101077,41.64
UTC 221212 111046 5 9 ,922,53.32942963,5.933934212,19.68,0,0,0,255.2,255.2,0.01,536,20,74,296,108,134,1.57,101073,41.64
UTC 221212 111047 5 9 ,923,53.32941818,5.933858395,19.77,0,0,0,255.24,255.24,0.01,518,17,74,295,108,134,1.53,101076,41.64
UTC 221212 111048 5 9 ,924,53.32940674,5.933794022,19.86,0,0,0,253.59,253.59,0.01,518,17,74,296,108,134,1.51,101074,41.64
UTC 221212 111049 5 9 ,925,53.32940292,5.933767796,19.82,0,0,0,255.25,255.25,0.01,508,16,74,296,109,134,1.52,101081,41.64
UTC 221212 111050 5 9 ,926,53.32940292,5.933763504,19.79,0,0,0,256.16,256.16,0.01,527,19,73,295,108,135,1.59,101080,41.64
UTC 221212 111051 5 9 ,927,53.32939529,5.933727741,19.77,0,0,0,255.07,255.07,0.01,536,20,73,296,109,134,1.59,101078,41.64
UTC 221212 111052 5 9 ,928,53.32938766,5.933671475,19.74,0,0,0,255.3,255.3,0.01,530,19,73,296,109,134,1.54,101073,41.64
UTC 221212 111053 5 9 ,929,53.32938004,5.933612347,19.68,0,0,0,255.21,255.21,0.01,518,17,73,296,109,135,1.53,101073,41.64
UTC 221212 111054 5 9 ,930,53.32936859,5.933548451,19.64,0,0,0,255.08,255.08,0.01,518,17,73,295,108,134,1.49,101073,41.64
UTC 221212 111055 5 9 ,931,53.32936096,5.933486939,19.59,0,0,0,255.3,255.3,0.01,508,16,73,295,108,134,1.47,101073,41.64
UTC 221212 111056 5 9 ,932,53.32934952,5.933418274,19.55,0,0,0,255.13,255.13,0.01,527,19,73,295,108,133,1.46,101074,41.64
UTC 221212 111057 5 9 ,933,53.32934189,5.933348179,19.51,0,0,0,255.36,255.36,0.01,518,17,73,296,109,134,1.42,101078,41.64
UTC 221212 111058 5 9 ,934,53.32933044,5.933274269,19.46,0,0,0,255.02,255.02,0.01,508,16,72,296,108,133,1.39,101066,41.64
UTC 221212 111059 5 9 ,935,53.329319,5.93320179,19.4,0,0,0,255.28,255.28,0.01,500,15,71,295,108,134,1.37,101069,41.64
UTC 221212 111100 5 9 ,936,53.32930756,5.933125973,19.34,0,0,0,255.21,255.21,0.01,505,15,72,295,108,133,1.35,101072,41.64
