TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221222 104737 5 9 ,530,53.32879257,5.932800293,18.18,0,0,0,75.85,75.85,0.01,451,7,39,314,95,132,8.31,100204,108.61
UTC 221222 104738 5 9 ,531,53.32880402,5.932874203,18.25,0,0,0,76.17,76.17,0.01,459,8,38,313,95,132,8.38,100203,108.61
UTC 221222 104739 5 9 ,532,53.32881546,5.932947159,18.3,0,0,0,76.35,76.35,0.01,459,8,38,314,95,132,8.43,100203,108.61
UTC 221222 104740 5 9 ,533,53.3288269,5.933017731,18.36,0,0,0,76.68,76.68,0.01,462,9,38,313,95,132,8.47,100205,108.61
UTC 221222 104741 5 9 ,534,53.32883835,5.933091641,18.41,0,0,0,76.41,76.41,0.01,462,9,39,313,95,132,8.5,100203,108.61
UTC 221222 104741 5 9 ,535,53.32884979,5.933166504,18.47,0,0,0,76.06,76.06,0.01,463,9,38,314,95,132,8.54,100200,108.61
UTC 221222 104741 5 9 ,536,53.32885742,5.93323803,18.53,0,0,0,75.82,75.82,0.01,476,11,39,314,95,132,8.58,100199,117.01
UTC 221222 104741 5 9 ,537,53.32886887,5.933310986,18.58,0,0,0,75.89,75.89,0.01,476,11,38,313,95,133,8.62,100198,117.01
UTC 221222 104745 5 9 ,538,53.32888031,5.933383942,18.64,0,0,0,75.8,75.8,0.01,463,9,38,313,95,132,8.67,100201,108.61
UTC 221222 104746 5 9 ,539,53.32889175,5.933458805,18.71,0,0,0,75.71,75.71,0.01,473,11,39,314,94,132,8.71,100200,108.61
UTC 221222 104747 5 9 ,540,53.3289032,5.933529854,18.77,0,0,0,75.67,75.67,0.01,476,11,38,314,95,133,8.73,100195,117.01
UTC 221222 104748 5 9 ,541,53.32891464,5.933603764,18.83,0,0,0,76.08,76.08,0.01,486,13,39,314,95,133,8.75,100198,117.01
UTC 221222 104749 5 9 ,542,53.32892609,5.93367672,18.88,0,0,0,75.69,75.69,0.01,491,13,39,315,95,133,8.79,100194,117.01
UTC 221222 104750 5 9 ,543,53.32893753,5.933749676,18.94,0,0,0,75.74,75.74,0.01,485,12,39,315,95,133,8.82,100190,117.01
UTC 221222 104751 5 9 ,544,53.32894516,5.933824062,19.01,0,0,0,76.1,76.1,0.01,486,13,39,314,95,133,8.85,100192,117.01
UTC 221222 104752 5 9 ,545,53.3289566,5.933897018,19.07,0,0,0,76.19,76.19,0.01,491,13,39,314,95,133,8.89,100191,117.01
UTC 221222 104753 5 9 ,546,53.32896805,5.933969975,19.14,0,0,0,76.05,76.05,0.01,497,14,39,314,96,133,8.94,100191,117.01
UTC 221222 104754 5 9 ,547,53.32897949,5.934042454,19.2,0,0,0,75.96,75.96,0.01,508,16,39,314,95,134,8.98,100189,117.01
UTC 221222 104755 5 9 ,548,53.32899094,5.934113979,19.25,0,0,0,75.95,75.95,0.01,501,15,39,314,95,133,9.02,100189,117.01
UTC 221222 104756 5 9 ,549,53.32900238,5.934188366,19.31,0,0,0,75.73,75.73,0.01,501,15,39,314,95,134,9.05,100191,117.01
UTC 221222 104757 5 9 ,550,53.32901382,5.934259892,19.36,0,0,0,75.8,75.8,0.01,501,15,39,314,95,134,9.07,100191,117.01
UTC 221222 104758 5 9 ,551,53.32902527,5.934333801,19.42,0,0,0,75.92,75.92,0.01,501,15,39,314,95,134,9.1,100188,117.01
UTC 221222 104758 5 9 ,552,53.3290329,5.934405327,19.49,0,0,0,76.11,76.11,0.01,517,17,40,314,94,134,9.14,100188,117.01
UTC 221222 104758 5 9 ,553,53.32904434,5.934477329,19.55,0,0,0,76.26,76.26,0.01,497,14,39,315,95,134,9.17,100186,117.01
UTC 221222 104801 5 9 ,554,53.32905579,5.934551239,19.61,0,0,0,75.95,75.95,0.01,501,15,39,314,95,134,9.2,100184,117.01
UTC 221222 104802 5 9 ,555,53.32906723,5.934625149,19.68,0,0,0,75.77,75.77,0.01,501,15,39,314,95,134,9.22,100184,117.01
UTC 221222 104803 5 9 ,556,53.32907867,5.934698582,19.74,0,0,0,76.03,76.03,0.01,505,15,39,314,95,134,9.24,100185,117.01
UTC 221222 104804 5 9 ,557,53.3290863,5.934770584,19.8,0,0,0,76.06,76.06,0.01,524,18,40,314,95,134,9.28,100185,117.01
UTC 221222 104805 5 9 ,558,53.32909775,5.934845448,19.86,0,0,0,76.02,76.02,0.01,517,17,40,314,94,134,9.29,100183,117.01
UTC 221222 104806 5 9 ,559,53.32910919,5.934918404,19.91,0,0,0,75.89,75.89,0.01,508,16,40,314,95,134,9.32,100181,117.01
UTC 221222 104807 5 9 ,560,53.32912064,5.93499136,19.98,0,0,0,75.91,75.91,0.01,508,16,39,314,95,134,9.36,100180,117.01
UTC 221222 104808 5 9 ,561,53.32913208,5.935060978,20.03,0,0,0,76.22,76.22,0.01,508,16,40,314,94,135,9.39,100183,117.01
UTC 221222 104809 5 9 ,562,53.32913971,5.935106754,20.04,0,0,0,69.44,69.44,0.01,524,18,40,315,95,134,9.39,100176,117.01
UTC 221222 104810 5 9 ,563,53.32915878,5.93513155,19.98,0,0,0,22.8,22.8,0.01,517,17,40,314,95,135,9.41,100167,117.01
UTC 221222 104811 5 9 ,564,53.3291893,5.935125351,19.89,0,0,0,345.19,345.19,0.01,501,15,40,314,95,134,9.43,100160,117.01
UTC 221222 104812 5 9 ,565,53.32921219,5.93510294,19.77,0,0,0,325.65,325.65,0.01,505,15,40,314,95,134,9.45,100148,117.01
UTC 221222 104813 5 9 ,566,53.32922363,5.935054779,19.69,0,0,0,277.48,277.48,0.01,491,13,40,314,95,134,9.4,100140,117.01
UTC 221222 104813 5 9 ,567,53.32921982,5.935004234,19.69,0,0,0,255.16,255.16,0.01,486,13,40,314,95,134,9.31,100145,117.01
UTC 221222 104813 5 9 ,568,53.32921219,5.934951782,19.63,0,0,0,255.13,255.13,0.01,481,12,41,314,95,134,9.24,100147,117.01
UTC 221222 104813 5 9 ,569,53.32920074,5.934887409,19.63,0,0,0,254.77,254.77,0.01,466,10,40,314,94,133,9.17,100143,117.01
UTC 221222 104813 5 9 ,570,53.3291893,5.934816361,19.58,0,0,0,254.67,254.67,0.01,459,8,40,314,94,134,9.1,100145,117.01
UTC 221222 104813 5 9 ,571,53.32917786,5.934740543,19.55,0,0,0,254.88,254.88,0.01,459,8,40,314,94,133,9.02,100141,117.01
UTC 221222 104813 5 9 ,572,53.32916641,5.93466568,19.5,0,0,0,254.87,254.87,0.01,451,7,40,313,94,133,8.94,100143,117.01
UTC 221222 104813 5 9 ,573,53.32915497,5.934592247,19.46,0,0,0,254.79,254.79,0.01,454,8,39,313,94,132,8.84,100141,117.01
UTC 221222 104813 5 9 ,574,53.32914352,5.934517384,19.4,0,0,0,255.11,255.11,0.01,444,6,40,314,94,134,8.77,100145,117.01
UTC 221222 104813 5 9 ,575,53.32913208,5.934443951,19.36,0,0,0,255.22,255.22,0.01,439,5,39,314,94,132,8.7,100144,117.01
UTC 221222 104813 5 9 ,576,53.32912064,5.934369564,19.32,0,0,0,255.09,255.09,0.01,443,6,39,315,93,133,8.64,100144,117.01
UTC 221222 104813 5 9 ,577,53.32910919,5.934296131,19.29,0,0,0,254.92,254.92,0.01,439,5,40,315,94,133,8.59,100151,117.01
UTC 221222 104813 5 9 ,578,53.32910156,5.934222221,19.25,0,0,0,254.95,254.95,0.01,447,7,39,314,94,133,8.55,100153,117.01
UTC 221222 104813 5 9 ,579,53.32909012,5.934148789,19.19,0,0,0,255.12,255.12,0.01,443,6,39,314,93,133,8.52,100150,117.01
UTC 221222 104813 5 9 ,580,53.32907867,5.934076786,19.14,0,0,0,254.91,254.91,0.01,434,5,39,314,94,133,8.47,100154,117.01
UTC 221222 104813 5 9 ,581,53.32906723,5.934004784,19.1,0,0,0,255.08,255.08,0.01,432,4,38,316,93,132,8.43,100147,117.01
UTC 221222 104813 5 9 ,582,53.32905579,5.933933258,19.04,0,0,0,255.11,255.11,0.01,426,3,38,314,93,132,8.39,100151,117.01
UTC 221222 104813 5 9 ,583,53.32904434,5.933860302,19.01,0,0,0,254.99,254.99,0.01,434,5,38,314,93,132,8.33,100144,117.01
UTC 221222 104813 5 9 ,584,53.3290329,5.933786392,18.97,0,0,0,255.02,255.02,0.01,425,3,39,313,93,132,8.29,100140,117.01
UTC 221222 104813 5 9 ,585,53.32902527,5.933712483,18.91,0,0,0,255.3,255.3,0.01,422,3,39,314,93,132,8.25,100149,117.01
UTC 221222 104813 5 9 ,586,53.32901382,5.93363905,18.87,0,0,0,255.18,255.18,0.01,418,2,38,314,93,132,8.22,100146,117.01
UTC 221222 104813 5 9 ,587,53.32900238,5.933566093,18.83,0,0,0,255.25,255.25,0.01,418,2,38,313,93,131,8.19,100143,117.01
UTC 221222 104813 5 9 ,588,53.32899094,5.933494091,18.78,0,0,0,255.21,255.21,0.01,418,2,37,313,93,131,8.16,100143,117.01
UTC 221222 104813 5 9 ,589,53.32897949,5.933420181,18.75,0,0,0,255.11,255.11,0.01,422,3,37,313,93,130,8.13,100147,117.01
UTC 221222 104813 5 9 ,590,53.32896805,5.933347225,18.72,0,0,0,254.86,254.86,0.01,408,1,37,314,92,131,8.1,100146,117.01
UTC 221222 104813 5 9 ,591,53.3289566,5.933273315,18.67,0,0,0,255.03,255.03,0.01,411,1,38,313,93,131,8.07,100146,117.01
UTC 221222 104813 5 9 ,592,53.32894897,5.933199883,18.59,0,0,0,255.34,255.34,0.01,408,1,37,313,92,131,8.05,100144,117.01
UTC 221222 104813 5 9 ,593,53.32893753,5.93312788,18.54,0,0,0,255.24,255.24,0.01,408,1,37,313,93,130,8.03,100143,117.01
UTC 221222 104813 5 9 ,594,53.32892609,5.93305397,18.5,0,0,0,255.32,255.32,0.01,416,2,37,313,92,130,8.02,100146,117.01
UTC 221222 104813 5 9 ,595,53.32891464,5.932981014,18.44,0,0,0,255.31,255.31,0.01,402,0,37,312,92,130,8,100147,117.01
UTC 221222 104813 5 9 ,596,53.3289032,5.932908058,18.39,0,0,0,255.25,255.25,0.01,402,0,37,313,92,130,7.99,100144,117.01
UTC 221222 104813 5 9 ,597,53.32889175,5.932833672,18.36,0,0,0,255.11,255.11,0.01,402,0,37,313,92,130,7.98,100151,117.01
UTC 221222 104813 5 9 ,598,53.32888031,5.932760239,18.32,0,0,0,254.94,254.94,0.01,407,1,37,313,92,130,7.97,100154,117.01
UTC 221222 104813 5 9 ,599,53.32886887,5.932685375,18.28,0,0,0,254.97,254.97,0.01,413,1,37,313,92,129,7.96,100150,117.01
UTC 221222 104813 5 9 ,600,53.32886124,5.932612896,18.24,0,0,0,255.04,255.04,0.01,405,0,36,313,91,128,7.95,100148,117.01
UTC 221222 104813 5 9 ,601,53.32884979,5.932540417,18.18,0,0,0,254.97,254.97,0.01,400,0,36,312,91,129,7.94,100153,117.01
UTC 221222 104813 5 9 ,602,53.32883835,5.932467461,18.14,0,0,0,255.29,255.29,0.01,400,0,36,312,91,128,7.92,100151,117.01
UTC 221222 104813 5 9 ,603,53.3288269,5.932394505,18.09,0,0,0,255.23,255.23,0.01,400,0,36,313,92,128,7.91,100153,117.01
UTC 221222 104813 5 9 ,604,53.32881546,5.932321072,18.04,0,0,0,255.18,255.18,0.01,410,1,36,313,91,128,7.89,100154,117.01
UTC 221222 104813 5 9 ,605,53.32880402,5.932248116,18.02,0,0,0,254.75,254.75,0.01,405,0,36,314,91,128,7.88,100156,117.01
UTC 221222 104813 5 9 ,606,53.32879639,5.932191372,18.03,0,0,0,255.82,255.82,0.01,400,0,35,313,91,129,7.87,100164,117.01
UTC 221222 104813 5 9 ,607,53.3288002,5.932151318,17.97,0,0,0,289.71,289.71,0.01,417,2,36,314,91,129,7.86,100167,117.01
UTC 221222 104813 5 9 ,608,53.3288269,5.932126045,18,0,0,0,336.82,336.82,0.01,410,1,36,313,91,129,7.87,100169,117.01
UTC 221222 104813 5 9 ,609,53.32885361,5.932121754,18,0,0,0,352,352,0.01,423,3,36,313,91,129,7.96,100170,117.01
UTC 221222 104813 5 9 ,610,53.32888031,5.932144642,18.03,0,0,0,39.69,39.69,0.01,426,3,37,313,91,129,8.04,100186,117.01
UTC 221222 104858 5 9 ,611,53.32889557,5.932192802,18.06,0,0,0,75.07,75.07,0.01,428,4,37,314,91,129,8.1,100199,117.01
UTC 221222 104859 5 9 ,612,53.32889938,5.932241917,18.08,0,0,0,75.08,75.08,0.01,447,7,37,313,91,129,8.16,100203,108.61
UTC 221222 104900 5 9 ,613,53.32890701,5.932304859,18.11,0,0,0,75.75,75.75,0.01,443,6,37,313,91,129,8.2,100203,108.61
UTC 221222 104901 5 9 ,614,53.32891846,5.932369709,18.14,0,0,0,76.03,76.03,0.01,444,6,37,313,91,130,8.25,100202,108.61
UTC 221222 104902 5 9 ,615,53.32892609,5.932440758,18.16,0,0,0,75.8,75.8,0.01,447,7,37,313,92,130,8.3,100197,117.01
UTC 221222 104903 5 9 ,616,53.32893753,5.932513237,18.2,0,0,0,76.03,76.03,0.01,450,7,37,312,91,130,8.36,100202,108.61
UTC 221222 104904 5 9 ,617,53.32894897,5.932589531,18.24,0,0,0,76.15,76.15,0.01,460,9,36,313,91,130,8.39,100199,117.01
UTC 221222 104905 5 9 ,618,53.32896042,5.93266058,18.27,0,0,0,76.11,76.11,0.01,463,9,37,313,91,130,8.46,100199,117.01
UTC 221222 104906 5 9 ,619,53.32897186,5.932734966,18.3,0,0,0,75.74,75.74,0.01,459,8,37,313,91,130,8.51,100198,117.01
UTC 221222 104907 5 9 ,620,53.32898331,5.932809353,18.33,0,0,0,75.75,75.75,0.01,460,9,37,313,92,131,8.56,100200,108.61
UTC 221222 104908 5 9 ,621,53.32899094,5.932883263,18.37,0,0,0,75.91,75.91,0.01,463,9,37,314,92,130,8.62,100199,117.01
UTC 221222 104909 5 9 ,622,53.32900238,5.932956696,18.4,0,0,0,75.91,75.91,0.01,472,10,37,314,92,131,8.66,100198,117.01
UTC 221222 104910 5 9 ,623,53.32901382,5.933029652,18.42,0,0,0,75.61,75.61,0.01,482,12,37,314,91,131,8.7,100200,108.61
UTC 221222 104911 5 9 ,624,53.32902527,5.933104515,18.44,0,0,0,75.9,75.9,0.01,477,11,37,314,92,132,8.75,100198,117.01
UTC 221222 104912 5 9 ,625,53.32903671,5.933177948,18.47,0,0,0,76,76,0.01,481,12,37,314,92,131,8.79,100200,108.61
UTC 221222 104913 5 9 ,626,53.32904816,5.933251858,18.5,0,0,0,75.83,75.83,0.01,477,11,38,314,91,131,8.83,100199,117.01
UTC 221222 104914 5 9 ,627,53.3290596,5.933325768,18.52,0,0,0,76.02,76.02,0.01,482,12,37,314,91,131,8.87,100200,108.61
UTC 221222 104915 5 9 ,628,53.32907104,5.933398724,18.56,0,0,0,76.05,76.05,0.01,498,14,37,314,91,132,8.91,100196,117.01
UTC 221222 104916 5 9 ,629,53.32907867,5.933473587,18.6,0,0,0,76.32,76.32,0.01,481,12,37,312,91,131,8.92,100196,117.01
UTC 221222 104917 5 9 ,630,53.32909012,5.933546543,18.62,0,0,0,76.24,76.24,0.01,481,12,37,313,91,131,8.95,100197,117.01
UTC 221222 104918 5 9 ,631,53.32910156,5.933619976,18.65,0,0,0,76.18,76.18,0.01,482,12,37,312,91,132,8.97,100193,117.01
UTC 221222 104919 5 9 ,632,53.32911301,5.933693409,18.68,0,0,0,75.94,75.94,0.01,482,12,37,312,92,131,9.01,100195,117.01
UTC 221222 104920 5 9 ,633,53.32912445,5.933765888,18.72,0,0,0,76.02,76.02,0.01,493,14,37,313,91,131,8.98,100188,117.01
UTC 221222 104921 5 9 ,634,53.32913208,5.933839798,18.74,0,0,0,76.28,76.28,0.01,482,12,38,312,91,131,8.97,100192,117.01
UTC 221222 104922 5 9 ,635,53.32914352,5.933912754,18.78,0,0,0,75.97,75.97,0.01,477,11,38,312,91,131,9,100192,117.01
UTC 221222 104923 5 9 ,636,53.32915497,5.93398571,18.8,0,0,0,76.53,76.53,0.01,477,11,38,312,91,130,9.01,100188,117.01
UTC 221222 104924 5 9 ,637,53.32916641,5.934058189,18.83,0,0,0,77.56,77.56,0.01,481,12,38,312,92,130,9.02,100191,117.01
UTC 221222 104925 5 9 ,638,53.32917786,5.934128285,18.86,0,0,0,75.85,75.85,0.01,498,14,37,312,91,131,9.04,100193,117.01
UTC 221222 104926 5 9 ,639,53.3291893,5.934202194,18.9,0,0,0,75.38,75.38,0.01,491,13,37,312,90,131,9.05,100193,117.01
UTC 221222 104927 5 9 ,640,53.32920074,5.934274674,18.92,0,0,0,75.39,75.39,0.01,486,13,37,313,91,131,9.05,100190,117.01
UTC 221222 104928 5 9 ,641,53.32921219,5.934348106,18.94,0,0,0,75.64,75.64,0.01,493,14,38,313,91,132,9.1,100192,117.01
UTC 221222 104929 5 9 ,642,53.32922363,5.934422016,18.96,0,0,0,75.67,75.67,0.01,491,13,38,313,90,131,9.13,100191,117.01
UTC 221222 104930 5 9 ,643,53.32923126,5.934494972,19,0,0,0,76.06,76.06,0.01,502,15,37,313,91,131,9.16,100191,117.01
UTC 221222 104931 5 9 ,644,53.32924271,5.934568882,19.03,0,0,0,75.66,75.66,0.01,503,15,38,313,91,132,9.18,100187,117.01
UTC 221222 104932 5 9 ,645,53.32925415,5.934641361,19.05,0,0,0,76.08,76.08,0.01,493,14,38,313,91,132,9.22,100187,117.01
UTC 221222 104933 5 9 ,646,53.32926559,5.934714794,19.08,0,0,0,76.11,76.11,0.01,498,14,38,313,91,133,9.24,100190,117.01
UTC 221222 104934 5 9 ,647,53.32927704,5.934786797,19.11,0,0,0,76.1,76.1,0.01,502,15,38,313,91,132,9.28,100191,117.01
UTC 221222 104935 5 9 ,648,53.32928848,5.93486023,19.15,0,0,0,76.04,76.04,0.01,502,15,38,314,90,132,9.29,100189,117.01
UTC 221222 104936 5 9 ,649,53.32929993,5.934934616,19.18,0,0,0,75.5,75.5,0.01,517,17,38,313,91,133,9.31,100191,117.01
UTC 221222 104937 5 9 ,650,53.32930756,5.935000897,19.19,0,0,0,76.07,76.07,0.01,502,15,38,313,91,132,9.34,100188,117.01
UTC 221222 104937 5 9 ,651,53.329319,5.935042381,19.16,0,0,0,60.31,60.31,0.01,502,15,38,312,90,132,9.36,100181,117.01
UTC 221222 104939 5 9 ,652,53.32934189,5.935060501,19.01,0,0,0,11.35,11.35,0.01,491,13,38,312,91,132,9.38,100166,117.01
UTC 221222 104939 5 9 ,653,53.32936859,5.93504715,18.84,0,0,0,343.39,343.39,0.01,486,13,38,313,91,132,9.41,100167,117.01
UTC 221222 104939 5 9 ,654,53.32939148,5.935016155,18.67,0,0,0,313.62,313.62,0.01,503,15,38,313,91,132,9.43,100153,117.01
UTC 221222 104939 5 9 ,655,53.32939911,5.934965134,18.6,0,0,0,267.5,267.5,0.01,477,11,39,312,90,131,9.37,100157,117.01
UTC 221222 104939 5 9 ,656,53.32939148,5.934916496,18.61,0,0,0,254.81,254.81,0.01,472,10,39,312,90,132,9.29,100165,117.01
UTC 221222 104939 5 9 ,657,53.32938004,5.93486166,18.61,0,0,0,254.63,254.63,0.01,463,9,38,313,91,132,9.23,100158,117.01
UTC 221222 104939 5 9 ,658,53.32937241,5.934797764,18.62,0,0,0,254.86,254.86,0.01,460,9,38,314,91,131,9.16,100152,117.01
UTC 221222 104939 5 9 ,659,53.32936096,5.934726238,18.6,0,0,0,255.12,255.12,0.01,466,10,38,312,90,132,9.08,100149,117.01
UTC 221222 104939 5 9 ,660,53.32934952,5.934650898,18.59,0,0,0,255.06,255.06,0.01,459,8,38,313,90,132,9.02,100149,117.01
UTC 221222 104948 5 9 ,661,53.32933807,5.934575558,18.58,0,0,0,254.87,254.87,0.01,450,7,38,314,90,132,8.95,100149,117.01
UTC 221222 104949 5 9 ,662,53.32932663,5.934499264,18.59,0,0,0,255.02,255.02,0.01,447,7,38,313,90,131,8.88,100151,117.01
UTC 221222 104950 5 9 ,663,53.32931519,5.934426308,18.57,0,0,0,255.13,255.13,0.01,447,7,38,313,90,131,8.83,100147,117.01
UTC 221222 104951 5 9 ,664,53.32930374,5.934352398,18.56,0,0,0,255.11,255.11,0.01,450,7,37,313,90,131,8.76,100149,117.01
UTC 221222 104952 5 9 ,665,53.3292923,5.934278965,18.54,0,0,0,254.99,254.99,0.01,450,7,38,313,90,131,8.7,100155,117.01
UTC 221222 104953 5 9 ,666,53.32928085,5.934206009,18.53,0,0,0,254.95,254.95,0.01,443,6,38,313,90,131,8.66,100152,117.01
UTC 221222 104954 5 9 ,667,53.32926941,5.934132576,18.5,0,0,0,254.94,254.94,0.01,439,5,38,313,90,131,8.62,100158,117.01
UTC 221222 104955 5 9 ,668,53.32926178,5.93405962,18.5,0,0,0,255,255,0.01,439,5,38,313,89,131,8.58,100156,117.01
UTC 221222 104956 5 9 ,669,53.32925034,5.933986664,18.47,0,0,0,255.2,255.2,0.01,435,5,37,314,90,131,8.53,100158,117.01
UTC 221222 104957 5 9 ,670,53.32923889,5.933913708,18.46,0,0,0,255.17,255.17,0.01,444,6,38,312,90,130,8.49,100149,117.01
UTC 221222 104958 5 9 ,671,53.32922745,5.933840752,18.45,0,0,0,255.18,255.18,0.01,433,5,37,313,90,130,8.46,100155,117.01
UTC 221222 104959 5 9 ,672,53.329216,5.933767796,18.44,0,0,0,255.07,255.07,0.01,433,5,38,313,89,130,8.44,100153,117.01
UTC 221222 105000 5 9 ,673,53.32920456,5.93369627,18.42,0,0,0,254.96,254.96,0.01,428,4,37,313,89,130,8.42,100152,117.01
UTC 221222 105001 5 9 ,674,53.32919312,5.933621407,18.4,0,0,0,254.97,254.97,0.01,433,5,37,313,89,131,8.39,100153,117.01
UTC 221222 105002 5 9 ,675,53.32918549,5.933548451,18.38,0,0,0,255.04,255.04,0.01,439,5,37,313,89,130,8.36,100155,117.01
UTC 221222 105003 5 9 ,676,53.32917404,5.933475971,18.37,0,0,0,255.22,255.22,0.01,428,4,36,313,89,130,8.32,100152,117.01
UTC 221222 105004 5 9 ,677,53.3291626,5.933403015,18.36,0,0,0,255.12,255.12,0.01,428,4,36,314,90,130,8.29,100153,117.01
UTC 221222 105005 5 9 ,678,53.32915115,5.933330059,18.35,0,0,0,255.09,255.09,0.01,426,3,37,313,89,130,8.26,100149,117.01
UTC 221222 105006 5 9 ,679,53.32913971,5.933256149,18.32,0,0,0,255.24,255.24,0.01,426,3,36,312,89,130,8.24,100153,117.01
UTC 221222 105007 5 9 ,680,53.32912827,5.933183193,18.32,0,0,0,254.88,254.88,0.01,423,3,37,313,89,129,8.22,100153,117.01
UTC 221222 105008 5 9 ,681,53.32911682,5.933109283,18.3,0,0,0,255.01,255.01,0.01,420,3,37,314,89,129,8.19,100155,117.01
UTC 221222 105009 5 9 ,682,53.32910919,5.933035851,18.28,0,0,0,255.06,255.06,0.01,423,3,37,313,89,130,8.16,100157,117.01
UTC 221222 105010 5 9 ,683,53.32909775,5.932962894,18.28,0,0,0,254.74,254.74,0.01,428,4,36,314,89,130,8.14,100156,117.01
UTC 221222 105011 5 9 ,684,53.3290863,5.932888985,18.26,0,0,0,255.06,255.06,0.01,420,3,36,312,89,129,8.12,100159,117.01
UTC 221222 105012 5 9 ,685,53.32907486,5.932816505,18.24,0,0,0,255.2,255.2,0.01,420,3,36,314,89,130,8.1,100151,117.01
UTC 221222 105013 5 9 ,686,53.32906342,5.932743073,18.23,0,0,0,254.97,254.97,0.01,420,3,36,315,89,129,8.08,100153,117.01
UTC 221222 105013 5 9 ,687,53.32905579,5.93267107,18.22,0,0,0,254.96,254.96,0.01,420,3,36,314,89,129,8.07,100154,117.01
UTC 221222 105015 5 9 ,688,53.32904434,5.93259573,18.21,0,0,0,254.95,254.95,0.01,428,4,36,314,89,129,8.06,100154,117.01
UTC 221222 105016 5 9 ,689,53.3290329,5.932522297,18.19,0,0,0,254.92,254.92,0.01,417,2,37,314,89,129,8.05,100158,117.01
UTC 221222 105017 5 9 ,690,53.32902145,5.932448864,18.17,0,0,0,255.09,255.09,0.01,420,3,36,313,89,129,8.03,100157,117.01
UTC 221222 105018 5 9 ,691,53.32901001,5.932375431,18.17,0,0,0,255.11,255.11,0.01,417,2,36,315,89,129,8.03,100158,117.01
UTC 221222 105019 5 9 ,692,53.32899857,5.932301998,18.15,0,0,0,255.12,255.12,0.01,420,3,36,313,89,129,8.02,100157,117.01
UTC 221222 105020 5 9 ,693,53.32898712,5.932229519,18.12,0,0,0,255.09,255.09,0.01,426,3,36,314,89,129,8.01,100157,117.01
UTC 221222 105021 5 9 ,694,53.32897568,5.93215704,18.12,0,0,0,254.86,254.86,0.01,420,3,36,313,89,129,8,100163,117.01
UTC 221222 105022 5 9 ,695,53.32896805,5.932105541,18.11,0,0,0,257.51,257.51,0.01,420,3,36,314,88,129,7.99,100174,117.01
UTC 221222 105023 5 9 ,696,53.32897568,5.932065487,18.06,0,0,0,297.05,297.05,0.01,423,3,36,314,89,130,8,100171,117.01
UTC 221222 105024 5 9 ,697,53.32900238,5.932043076,18.03,0,0,0,339.36,339.36,0.01,423,3,36,314,88,130,7.99,100179,117.01
UTC 221222 105025 5 9 ,698,53.32902908,5.932040691,18,0,0,0,356.96,356.96,0.01,439,5,37,314,89,130,8.05,100190,117.01
UTC 221222 105026 5 9 ,699,53.32905579,5.932069302,17.96,0,0,0,47.86,47.86,0.01,443,6,37,313,88,130,8.14,100201,108.61
UTC 221222 105027 5 9 ,700,53.32906723,5.932119846,17.97,0,0,0,76.17,76.17,0.01,443,6,37,313,89,130,8.21,100203,108.61
UTC 221222 105028 5 9 ,701,53.32907486,5.932170868,17.97,0,0,0,75.93,75.93,0.01,450,7,37,314,89,130,8.26,100208,108.61
UTC 221222 105029 5 9 ,702,53.32908249,5.932230949,17.99,0,0,0,76.87,76.87,0.01,455,8,37,314,88,130,8.32,100197,117.01
UTC 221222 105030 5 9 ,703,53.32909012,5.932295799,18.01,0,0,0,75.42,75.42,0.01,460,9,36,314,88,131,8.36,100201,108.61
UTC 221222 105031 5 9 ,704,53.32910156,5.932365418,18.01,0,0,0,75.76,75.76,0.01,477,11,37,313,88,131,8.41,100205,108.61
UTC 221222 105032 5 9 ,705,53.32911301,5.932439804,18.02,0,0,0,75.83,75.83,0.01,460,9,37,314,89,131,8.43,100200,108.61
UTC 221222 105033 5 9 ,706,53.32912445,5.932515621,18.04,0,0,0,75.66,75.66,0.01,463,9,37,313,89,131,8.44,100200,108.61
UTC 221222 105034 5 9 ,707,53.32913589,5.932590485,18.05,0,0,0,75.77,75.77,0.01,472,10,37,313,89,131,8.45,100196,117.01
UTC 221222 105035 5 9 ,708,53.32914734,5.932664394,18.05,0,0,0,75.91,75.91,0.01,477,11,37,313,89,131,8.48,100202,108.61
UTC 221222 105035 5 9 ,709,53.32915497,5.932739258,18.06,0,0,0,75.84,75.84,0.01,486,13,37,313,89,131,8.51,100199,117.01
UTC 221222 105035 5 9 ,710,53.32916641,5.93281126,18.07,0,0,0,75.54,75.54,0.01,477,11,37,313,88,131,8.54,100200,108.61
UTC 221222 105035 5 9 ,711,53.32917786,5.932884693,18.07,0,0,0,75.95,75.95,0.01,482,12,37,314,89,131,8.57,100201,108.61
UTC 221222 105039 5 9 ,712,53.3291893,5.932958603,18.07,0,0,0,75.79,75.79,0.01,482,12,36,313,88,131,8.62,100201,108.61
UTC 221222 105039 5 9 ,713,53.32920074,5.933033466,18.08,0,0,0,76.11,76.11,0.01,482,12,37,312,88,131,8.67,100200,108.61
