TimeStamp (UTC)," ""TriggerID"""," ""Latitude"""," ""Longitude"""," ""Altitude (Meter AGL)""",Gimbal Roll," ""Gimbal Pitch"""," ""Gimbal Yaw"""," ""Drone Yaw"""," ""Combined Yaw""",HCHO (ppm),CO2 (ppm),TVOC (ppb),NO2 (ppm),C2H5OH (ppm),VOC (ppm),CO (ppm),Temp (Celcius),Pressure (pa),Altitude (meter)
UTC 221222 113230 5 9 ,989,53.33019638,5.931142807,27.23,0,0,0,256.58,256.58,0,450,7,25,315,50,119,8.61,100068,125.42
UTC 221222 113230 5 9 ,990,53.33018875,5.931069374,27.19,0,0,0,256.88,256.88,0,450,7,24,316,51,119,8.6,100067,125.42
UTC 221222 113230 5 9 ,991,53.33017731,5.930995941,27.15,0,0,0,256.96,256.96,0,445,6,24,315,51,119,8.59,100065,125.42
UTC 221222 113230 5 9 ,992,53.33016968,5.930922508,27.13,0,0,0,257.09,257.09,0,439,5,24,315,50,119,8.59,100063,125.42
UTC 221222 113234 5 9 ,993,53.33015823,5.930850506,27.1,0,0,0,256.87,256.87,0,439,5,25,315,51,120,8.58,100065,125.42
UTC 221222 113235 5 9 ,994,53.3301506,5.930776119,27.1,0,0,0,256.86,256.86,0,439,5,25,314,50,119,8.58,100066,125.42
UTC 221222 113236 5 9 ,995,53.33013916,5.930701733,27.08,0,0,0,256.54,256.54,0,428,4,24,315,51,119,8.58,100069,125.42
UTC 221222 113237 5 9 ,996,53.33012772,5.93062973,27.07,0,0,0,256.49,256.49,0,445,6,24,315,51,118,8.58,100068,125.42
UTC 221222 113238 5 9 ,997,53.33012009,5.930553913,27.06,0,0,0,256.44,256.44,0,439,5,24,315,51,119,8.58,100072,125.42
UTC 221222 113239 5 9 ,998,53.33010864,5.930482388,27.03,0,0,0,256.37,256.37,0,435,5,24,312,50,119,8.58,100077,125.42
UTC 221222 113240 5 9 ,999,53.33010101,5.930415154,27,0,0,0,260.27,260.27,0,428,4,24,315,51,117,8.57,100071,125.42
UTC 221222 113241 5 9 ,1000,53.33010864,5.93034935,27.04,0,0,0,292.18,292.18,0.01,428,4,24,315,51,119,8.57,100071,125.42
UTC 221222 113242 5 9 ,1001,53.33013916,5.930301666,27.1,0,0,0,328.43,328.43,0.01,459,8,24,316,51,119,8.58,100073,125.42
UTC 221222 113243 5 9 ,1002,53.33018112,5.930282593,27.14,0,0,0,347.72,347.72,0.01,459,8,24,315,50,119,8.63,100086,125.42
UTC 221222 113244 5 9 ,1003,53.33021927,5.930280209,27.23,0,0,0,1.5,1.5,0.01,459,8,24,315,51,120,8.72,100089,125.42
UTC 221222 113245 5 9 ,1004,53.33025742,5.930305958,27.26,0,0,0,32.76,32.76,0.01,476,11,24,315,51,120,8.78,100101,117.01
UTC 221222 113246 5 9 ,1005,53.33028412,5.930358887,27.34,0,0,0,62.84,62.84,0.01,481,12,25,315,51,120,8.88,100121,117.01
UTC 221222 113246 5 9 ,1006,53.33029175,5.930422306,27.36,0,0,0,76.87,76.87,0.01,496,14,25,316,51,120,8.93,100118,117.01
UTC 221222 113248 5 9 ,1007,53.33029938,5.930490494,27.37,0,0,0,76.97,76.97,0.01,498,14,25,315,51,121,8.98,100118,117.01
UTC 221222 113249 5 9 ,1008,53.33030701,5.930563927,27.39,0,0,0,76.84,76.84,0,496,14,25,316,51,121,9.03,100118,117.01
UTC 221222 113250 5 9 ,1009,53.33031464,5.930640221,27.4,0,0,0,77.48,77.48,0,519,18,25,316,51,121,9.08,100116,117.01
UTC 221222 113251 5 9 ,1010,53.33032608,5.930714607,27.42,0,0,0,77.6,77.6,0,519,18,25,316,51,121,9.13,100117,117.01
UTC 221222 113252 5 9 ,1011,53.33033371,5.930789471,27.43,0,0,0,77.06,77.06,0,517,17,25,316,51,121,9.17,100116,117.01
UTC 221222 113253 5 9 ,1012,53.33034515,5.930862427,27.45,0,0,0,77.19,77.19,0,519,18,24,315,51,121,9.21,100114,117.01
UTC 221222 113254 5 9 ,1013,53.33035278,5.930934429,27.47,0,0,0,77.55,77.55,0,526,19,25,315,51,121,9.26,100116,117.01
UTC 221222 113255 5 9 ,1014,53.33036423,5.931009293,27.48,0,0,0,77.18,77.18,0,540,21,25,315,52,121,9.3,100116,117.01
UTC 221222 113256 5 9 ,1015,53.33037186,5.931084156,27.51,0,0,0,77.41,77.41,0,543,21,25,315,51,122,9.35,100117,117.01
UTC 221222 113257 5 9 ,1016,53.3303833,5.931156158,27.53,0,0,0,77.31,77.31,0,540,21,25,315,52,122,9.39,100115,117.01
UTC 221222 113258 5 9 ,1017,53.33039093,5.931229591,27.54,0,0,0,77.55,77.55,0,540,21,25,315,51,122,9.43,100113,117.01
UTC 221222 113259 5 9 ,1018,53.33040237,5.931301594,27.55,0,0,0,77.56,77.56,0,543,21,24,315,51,122,9.48,100114,117.01
UTC 221222 113300 5 9 ,1019,53.33041382,5.931377888,27.57,0,0,0,77.64,77.64,0,549,22,25,315,51,122,9.54,100114,117.01
UTC 221222 113300 5 9 ,1020,53.33042145,5.931451321,27.59,0,0,0,77.48,77.48,0,566,25,25,315,51,122,9.58,100114,117.01
UTC 221222 113300 5 9 ,1021,53.33043289,5.931524754,27.61,0,0,0,77.29,77.29,0,549,22,25,315,51,122,9.6,100117,117.01
UTC 221222 113303 5 9 ,1022,53.33044052,5.931598187,27.62,0,0,0,76.85,76.85,0,549,22,25,314,51,122,9.64,100115,117.01
UTC 221222 113304 5 9 ,1023,53.33045197,5.931671619,27.64,0,0,0,78.04,78.04,0,555,23,25,315,51,123,9.7,100118,117.01
UTC 221222 113305 5 9 ,1024,53.33045959,5.931744576,27.65,0,0,0,77.97,77.97,0.01,569,25,25,315,51,122,9.74,100119,117.01
UTC 221222 113305 5 9 ,1025,53.33047104,5.931817532,27.67,0,0,0,77.18,77.18,0.01,575,26,25,315,51,122,9.76,100114,117.01
UTC 221222 113307 5 9 ,1026,53.33048248,5.931893349,27.68,0,0,0,77.27,77.27,0.01,566,25,25,315,51,122,9.82,100117,117.01
UTC 221222 113308 5 9 ,1027,53.33049011,5.931967259,27.71,0,0,0,77.97,77.97,0.01,569,25,25,314,51,122,9.87,100113,117.01
UTC 221222 113309 5 9 ,1028,53.33050156,5.932038307,27.72,0,0,0,77.62,77.62,0.01,575,26,25,315,51,122,9.89,100117,117.01
UTC 221222 113310 5 9 ,1029,53.33050919,5.93211174,27.73,0,0,0,77.65,77.65,0.01,569,25,25,315,51,122,9.91,100115,117.01
UTC 221222 113311 5 9 ,1030,53.33052063,5.932186127,27.76,0,0,0,77.39,77.39,0.01,581,27,25,314,51,123,9.93,100112,117.01
UTC 221222 113312 5 9 ,1031,53.33052826,5.932258129,27.78,0,0,0,77.12,77.12,0.01,569,25,25,314,51,122,9.94,100110,117.01
UTC 221222 113313 5 9 ,1032,53.3305397,5.932332039,27.81,0,0,0,77.49,77.49,0.01,569,25,25,314,51,122,10,100113,117.01
UTC 221222 113314 5 9 ,1033,53.33055115,5.932406902,27.81,0,0,0,77.25,77.25,0.01,569,25,25,315,51,122,10.02,100111,117.01
UTC 221222 113315 5 9 ,1034,53.33055878,5.932477951,27.83,0,0,0,77.01,77.01,0.01,575,26,26,314,51,123,10.05,100111,117.01
UTC 221222 113316 5 9 ,1035,53.33057022,5.932554245,27.84,0,0,0,77.48,77.48,0.01,581,27,26,314,51,123,10.06,100115,117.01
UTC 221222 113317 5 9 ,1036,53.33057785,5.932627201,27.85,0,0,0,77.47,77.47,0.01,581,27,26,314,51,123,10.09,100108,117.01
UTC 221222 113318 5 9 ,1037,53.33058929,5.932700157,27.87,0,0,0,77.24,77.24,0.01,569,25,25,314,51,122,10.1,100115,117.01
UTC 221222 113318 5 9 ,1038,53.33059692,5.93277216,27.89,0,0,0,77.65,77.65,0.01,575,26,25,314,52,123,10.12,100110,117.01
UTC 221222 113320 5 9 ,1039,53.33060837,5.932845116,27.91,0,0,0,78.09,78.09,0.01,575,26,25,314,52,123,10.15,100109,117.01
UTC 221222 113321 5 9 ,1040,53.33061981,5.932919979,27.94,0,0,0,77.75,77.75,0.01,575,26,26,313,51,122,10.17,100110,117.01
UTC 221222 113322 5 9 ,1041,53.33062744,5.932993412,27.95,0,0,0,77.36,77.36,0.01,589,28,26,314,51,123,10.2,100108,117.01
UTC 221222 113323 5 9 ,1042,53.33063889,5.933067799,27.97,0,0,0,77.82,77.82,0.01,575,26,25,314,51,123,10.19,100111,117.01
UTC 221222 113324 5 9 ,1043,53.33064651,5.933139801,27.98,0,0,0,77.58,77.58,0.01,575,26,26,313,51,123,10.17,100107,117.01
UTC 221222 113325 5 9 ,1044,53.33065796,5.933213234,28,0,0,0,77.46,77.46,0.01,575,26,26,314,52,123,10.19,100108,117.01
UTC 221222 113326 5 9 ,1045,53.33066559,5.933288097,28.02,0,0,0,77.72,77.72,0.01,575,26,25,313,51,123,10.21,100110,117.01
UTC 221222 113327 5 9 ,1046,53.33067703,5.93336153,28.03,0,0,0,77.34,77.34,0.01,602,30,26,313,51,123,10.23,100109,117.01
UTC 221222 113328 5 9 ,1047,53.33068848,5.933434963,28.04,0,0,0,78.37,78.37,0.01,581,27,25,313,52,123,10.25,100106,117.01
UTC 221222 113328 5 9 ,1048,53.33069611,5.933506012,28.07,0,0,0,76.76,76.76,0.01,575,26,25,314,51,123,10.27,100109,117.01
UTC 221222 113330 5 9 ,1049,53.33070755,5.933580399,28.1,0,0,0,77.3,77.3,0.01,581,27,26,313,51,123,10.29,100106,117.01
UTC 221222 113331 5 9 ,1050,53.33071518,5.933655262,28.12,0,0,0,77.29,77.29,0.01,589,28,25,313,51,123,10.31,100106,117.01
UTC 221222 113332 5 9 ,1051,53.33072662,5.933728695,28.13,0,0,0,77.37,77.37,0.01,596,29,26,313,51,123,10.31,100106,117.01
UTC 221222 113333 5 9 ,1052,53.33073425,5.933801651,28.13,0,0,0,77.49,77.49,0.01,589,28,26,313,51,123,10.33,100108,117.01
UTC 221222 113334 5 9 ,1053,53.3307457,5.933875084,28.15,0,0,0,76.59,76.59,0.01,581,27,26,313,51,123,10.33,100103,117.01
UTC 221222 113334 5 9 ,1054,53.33075333,5.933949471,28.17,0,0,0,77.55,77.55,0.01,581,27,26,313,52,123,10.38,100103,117.01
UTC 221222 113336 5 9 ,1055,53.33076477,5.93402338,28.19,0,0,0,77.62,77.62,0.01,581,27,26,313,51,123,10.39,100101,117.01
UTC 221222 113337 5 9 ,1056,53.3307724,5.934095383,28.2,0,0,0,77.64,77.64,0.01,602,30,25,313,51,122,10.43,100101,117.01
UTC 221222 113338 5 9 ,1057,53.33078384,5.934167862,28.2,0,0,0,77.78,77.78,0.01,596,29,25,313,52,123,10.42,100101,117.01
UTC 221222 113339 5 9 ,1058,53.33079529,5.934242249,28.22,0,0,0,77.61,77.61,0.01,589,28,25,313,51,123,10.4,100102,117.01
UTC 221222 113340 5 9 ,1059,53.33080292,5.934315205,28.24,0,0,0,77.54,77.54,0.01,589,28,25,313,51,123,10.4,100102,117.01
UTC 221222 113341 5 9 ,1060,53.33081436,5.934389114,28.26,0,0,0,77.57,77.57,0.01,596,29,25,312,50,123,10.4,100105,117.01
UTC 221222 113342 5 9 ,1061,53.33082199,5.934462547,28.29,0,0,0,77.61,77.61,0.01,589,28,25,312,51,123,10.39,100100,117.01
UTC 221222 113343 5 9 ,1062,53.33083344,5.93453598,28.3,0,0,0,77.54,77.54,0.01,602,30,25,312,51,122,10.38,100101,117.01
UTC 221222 113344 5 9 ,1063,53.33084106,5.934607029,28.31,0,0,0,77.78,77.78,0.01,596,29,25,312,51,123,10.38,100104,117.01
UTC 221222 113345 5 9 ,1064,53.33084869,5.934660435,28.31,0,0,0,77.82,77.82,0.01,581,27,25,312,51,121,10.36,100104,117.01
UTC 221222 113346 5 9 ,1065,53.33085251,5.934677601,28.31,0,0,0,52.67,52.67,0.01,575,26,25,310,51,122,10.35,100089,125.42
UTC 221222 113347 5 9 ,1066,53.33086014,5.934662819,28.34,0,0,0,323.66,323.66,0.01,569,25,25,313,50,122,10.36,100063,125.42
UTC 221222 113348 5 9 ,1067,53.33086014,5.934638023,28.38,0,0,0,270.13,270.13,0.01,575,26,25,312,51,122,10.34,100056,125.42
UTC 221222 113349 5 9 ,1068,53.33085251,5.934626579,28.4,0,0,0,180.62,180.62,0.01,555,23,25,313,51,122,10.25,100113,117.01
UTC 221222 113350 5 9 ,1069,53.33083344,5.934629917,28.36,0,0,0,164.54,164.54,0.01,549,22,25,313,51,121,10.28,100114,117.01
UTC 221222 113351 5 9 ,1070,53.33080673,5.934640884,28.35,0,0,0,165.36,165.36,0.01,549,22,25,313,51,122,10.26,100113,117.01
UTC 221222 113352 5 9 ,1071,53.3307724,5.934654236,28.35,0,0,0,165.84,165.84,0.01,549,22,25,313,51,121,10.18,100114,117.01
UTC 221222 113353 5 9 ,1072,53.33073425,5.93466711,28.34,0,0,0,166.27,166.27,0.01,555,23,26,313,51,121,10.13,100114,117.01
UTC 221222 113354 5 9 ,1073,53.33069229,5.934681416,28.36,0,0,0,166.58,166.58,0.01,549,22,25,313,52,122,10.13,100110,117.01
UTC 221222 113355 5 9 ,1074,53.33064651,5.934698105,28.35,0,0,0,166.64,166.64,0.01,555,23,26,312,51,121,10.13,100110,117.01
UTC 221222 113356 5 9 ,1075,53.33060074,5.934714794,28.35,0,0,0,166.95,166.95,0.01,566,25,25,312,51,121,10.12,100112,117.01
UTC 221222 113357 5 9 ,1076,53.33055496,5.93473196,28.35,0,0,0,167.15,167.15,0.01,549,22,25,312,50,122,10.1,100110,117.01
UTC 221222 113358 5 9 ,1077,53.330513,5.93474865,28.37,0,0,0,167.41,167.41,0.01,543,21,26,312,51,122,10.11,100103,117.01
UTC 221222 113359 5 9 ,1078,53.33047104,5.934764385,28.39,0,0,0,167.52,167.52,0.01,543,21,25,312,51,121,10.11,100102,117.01
UTC 221222 113400 5 9 ,1079,53.33042526,5.934781551,28.37,0,0,0,166.93,166.93,0.01,549,22,25,312,51,122,10.13,100112,117.01
UTC 221222 113401 5 9 ,1080,53.33037949,5.934798241,28.36,0,0,0,166.84,166.84,0.01,569,25,25,313,51,121,10.11,100103,117.01
UTC 221222 113402 5 9 ,1081,53.33033752,5.93481493,28.33,0,0,0,166.73,166.73,0.01,543,21,25,313,51,121,10.12,100107,117.01
UTC 221222 113403 5 9 ,1082,53.33029175,5.934831142,28.32,0,0,0,167.13,167.13,0.01,549,22,25,313,51,121,10.13,100105,117.01
UTC 221222 113404 5 9 ,1083,53.33024979,5.934846878,28.31,0,0,0,167.16,167.16,0.01,549,22,25,313,51,121,10.16,100106,117.01
UTC 221222 113405 5 9 ,1084,53.33020401,5.934862614,28.32,0,0,0,167.18,167.18,0.01,549,22,25,313,51,121,10.18,100107,117.01
UTC 221222 113406 5 9 ,1085,53.33016205,5.93487978,28.34,0,0,0,167.02,167.02,0.01,569,25,25,313,51,121,10.18,100100,117.01
UTC 221222 113407 5 9 ,1086,53.33011627,5.934896469,28.33,0,0,0,166.68,166.68,0.01,549,22,25,313,51,121,10.18,100109,117.01
UTC 221222 113408 5 9 ,1087,53.33007431,5.934913635,28.33,0,0,0,166.77,166.77,0.01,549,22,25,313,50,122,10.16,100106,117.01
UTC 221222 113409 5 9 ,1088,53.33002853,5.934930801,28.32,0,0,0,166.56,166.56,0.01,549,22,26,313,51,121,10.11,100115,117.01
UTC 221222 113410 5 9 ,1089,53.32998657,5.934947491,28.33,0,0,0,166.65,166.65,0.01,555,23,25,313,51,121,10.07,100106,117.01
UTC 221222 113410 5 9 ,1090,53.3299408,5.934963226,28.35,0,0,0,167.38,167.38,0.01,555,23,25,313,51,121,10.07,100105,117.01
UTC 221222 113412 5 9 ,1091,53.32989883,5.934979439,28.35,0,0,0,166.4,166.4,0.01,555,23,25,312,51,121,10.07,100117,117.01
UTC 221222 113413 5 9 ,1092,53.32985306,5.934997082,28.33,0,0,0,166.6,166.6,0.01,543,21,25,313,51,121,10.01,100115,117.01
UTC 221222 113414 5 9 ,1093,53.3298111,5.935013771,28.35,0,0,0,166.77,166.77,0.01,540,21,25,313,51,120,9.99,100112,117.01
UTC 221222 113415 5 9 ,1094,53.32976913,5.935029984,28.34,0,0,0,166.59,166.59,0.01,543,21,25,314,51,121,9.94,100119,117.01
UTC 221222 113416 5 9 ,1095,53.32972336,5.93504715,28.33,0,0,0,166.46,166.46,0.01,543,21,25,313,51,121,9.89,100111,117.01
UTC 221222 113417 5 9 ,1096,53.32967758,5.935062408,28.34,0,0,0,167,167,0.01,555,23,25,313,50,121,9.86,100103,117.01
UTC 221222 113417 5 9 ,1097,53.32963562,5.93507719,28.33,0,0,0,167.13,167.13,0.01,543,21,25,313,51,121,9.86,100103,117.01
UTC 221222 113417 5 9 ,1098,53.32959366,5.935092449,28.34,0,0,0,167.73,167.73,0.01,543,21,25,314,51,121,9.88,100101,117.01
UTC 221222 113420 5 9 ,1099,53.32954788,5.935108185,28.34,0,0,0,167.3,167.3,0.01,543,21,25,314,51,121,9.88,100107,117.01
UTC 221222 113421 5 9 ,1100,53.32950211,5.935124874,28.32,0,0,0,166.91,166.91,0.01,549,22,25,314,50,122,9.89,100103,117.01
UTC 221222 113422 5 9 ,1101,53.32946014,5.935141087,28.35,0,0,0,167.57,167.57,0.01,569,25,25,314,51,121,9.91,100104,117.01
UTC 221222 113423 5 9 ,1102,53.32941437,5.935157776,28.34,0,0,0,166.63,166.63,0.01,549,22,25,314,51,122,9.91,100106,117.01
UTC 221222 113424 5 9 ,1103,53.32937241,5.935174942,28.34,0,0,0,166.48,166.48,0.01,543,21,25,314,51,122,9.9,100107,117.01
UTC 221222 113425 5 9 ,1104,53.32932663,5.935192108,28.34,0,0,0,166.65,166.65,0.01,549,22,25,314,51,122,9.93,100114,117.01
UTC 221222 113425 5 9 ,1105,53.32928467,5.935208798,28.33,0,0,0,167.06,167.06,0.01,555,23,25,314,51,122,9.93,100101,117.01
UTC 221222 113425 5 9 ,1106,53.32923889,5.935224056,28.33,0,0,0,167.44,167.44,0.01,569,25,25,315,51,122,9.91,100100,117.01
UTC 221222 113425 5 9 ,1107,53.32919693,5.935239315,28.35,0,0,0,167.71,167.71,0.01,549,22,25,315,51,123,9.9,100098,125.42
UTC 221222 113425 5 9 ,1108,53.32915115,5.935256004,28.34,0,0,0,166.8,166.8,0.01,543,21,25,315,51,122,9.88,100097,125.42
UTC 221222 113430 5 9 ,1109,53.32910919,5.935273171,28.35,0,0,0,166.81,166.81,0.01,555,23,25,315,51,122,9.87,100106,117.01
UTC 221222 113431 5 9 ,1110,53.32906723,5.935290813,28.32,0,0,0,166.32,166.32,0.01,549,22,25,315,51,122,9.87,100111,117.01
UTC 221222 113432 5 9 ,1111,53.32902145,5.935308456,28.31,0,0,0,166.1,166.1,0.01,566,25,25,314,50,122,9.88,100114,117.01
UTC 221222 113433 5 9 ,1112,53.32897949,5.935325623,28.32,0,0,0,166.25,166.25,0.01,555,23,25,314,50,122,9.88,100109,117.01
UTC 221222 113434 5 9 ,1113,53.32893372,5.935341835,28.32,0,0,0,166.41,166.41,0.01,543,21,25,313,51,122,9.9,100112,117.01
UTC 221222 113435 5 9 ,1114,53.32889175,5.935357571,28.32,0,0,0,166.77,166.77,0.01,543,21,25,314,51,121,9.88,100112,117.01
UTC 221222 113436 5 9 ,1115,53.32884598,5.935373783,28.32,0,0,0,166.89,166.89,0.01,549,22,25,314,50,121,9.88,100116,117.01
UTC 221222 113437 5 9 ,1116,53.3288002,5.935390472,28.33,0,0,0,166.43,166.43,0.01,549,22,25,313,51,120,9.83,100120,117.01
UTC 221222 113438 5 9 ,1117,53.32875824,5.935407162,28.35,0,0,0,166.71,166.71,0.01,555,23,25,314,50,121,9.78,100115,117.01
UTC 221222 113439 5 9 ,1118,53.32871628,5.935423374,28.37,0,0,0,166.8,166.8,0.01,540,21,25,314,51,121,9.76,100115,117.01
UTC 221222 113440 5 9 ,1119,53.3286705,5.935440064,28.34,0,0,0,166,166,0.01,531,19,25,314,51,121,9.72,100122,117.01
UTC 221222 113441 5 9 ,1120,53.32862473,5.93545723,28.36,0,0,0,167.09,167.09,0.01,531,19,25,314,51,121,9.66,100111,117.01
UTC 221222 113442 5 9 ,1121,53.32858276,5.935472488,28.38,0,0,0,166.99,166.99,0.01,531,19,25,314,51,121,9.65,100110,117.01
UTC 221222 113443 5 9 ,1122,53.3285408,5.935488224,28.36,0,0,0,166.74,166.74,0.01,543,21,25,314,51,121,9.64,100116,117.01
UTC 221222 113444 5 9 ,1123,53.32849503,5.935504913,28.34,0,0,0,166.67,166.67,0.01,531,19,24,314,51,121,9.6,100115,117.01
UTC 221222 113445 5 9 ,1124,53.32845306,5.935520649,28.33,0,0,0,166.77,166.77,0.01,519,18,24,314,51,121,9.57,100115,117.01
UTC 221222 113446 5 9 ,1125,53.32840729,5.935536861,28.35,0,0,0,166.94,166.94,0.01,531,19,24,315,51,121,9.55,100115,117.01
UTC 221222 113447 5 9 ,1126,53.32836533,5.93555212,28.33,0,0,0,166.97,166.97,0.01,540,21,25,314,50,121,9.56,100108,117.01
UTC 221222 113448 5 9 ,1127,53.32831955,5.935566902,28.34,0,0,0,167.23,167.23,0.01,543,21,25,314,50,121,9.58,100109,117.01
UTC 221222 113449 5 9 ,1128,53.32827759,5.935582638,28.32,0,0,0,167.67,167.67,0.01,543,21,25,314,51,121,9.6,100105,117.01
UTC 221222 113450 5 9 ,1129,53.32823563,5.935591698,28.3,0,0,0,175.52,175.52,0.01,540,21,25,314,50,120,9.61,100107,117.01
UTC 221222 113451 5 9 ,1130,53.32819748,5.93557024,28.27,0,0,0,209.47,209.47,0.01,531,19,25,313,50,121,9.59,100078,125.42
UTC 221222 113451 5 9 ,1131,53.32817459,5.935512066,28.29,0,0,0,244.84,244.84,0.01,531,19,25,314,50,119,9.5,100050,125.42
UTC 221222 113453 5 9 ,1132,53.32816315,5.935442448,28.3,0,0,0,257.83,257.83,0.01,519,18,25,315,50,120,9.43,100057,125.42
UTC 221222 113454 5 9 ,1133,53.32816696,5.935373306,28.22,0,0,0,279.96,279.96,0.01,519,18,25,315,50,121,9.37,100056,125.42
UTC 221222 113455 5 9 ,1134,53.32818985,5.935312748,28.27,0,0,0,314.19,314.19,0.01,503,15,25,315,50,121,9.32,100053,125.42
UTC 221222 113456 5 9 ,1135,53.32822418,5.935281277,28.21,0,0,0,340.97,340.97,0.01,517,17,25,315,50,121,9.33,100069,125.42
UTC 221222 113457 5 9 ,1136,53.32826614,5.935268879,28.17,0,0,0,347.06,347.06,0.01,526,19,25,315,51,121,9.42,100077,125.42
UTC 221222 113458 5 9 ,1137,53.32830811,5.935257435,28.16,0,0,0,346.88,346.88,0.01,531,19,25,314,50,121,9.46,100076,125.42
UTC 221222 113459 5 9 ,1138,53.32835388,5.93524313,28.19,0,0,0,346.51,346.51,0.01,549,22,24,315,50,121,9.49,100074,125.42
UTC 221222 113459 5 9 ,1139,53.32839966,5.935227871,28.21,0,0,0,346.63,346.63,0.01,540,21,25,314,50,122,9.52,100072,125.42
UTC 221222 113501 5 9 ,1140,53.32844162,5.935212135,28.22,0,0,0,346.79,346.79,0.01,540,21,25,314,51,122,9.54,100070,125.42
UTC 221222 113501 5 9 ,1141,53.3284874,5.935195923,28.22,0,0,0,346.76,346.76,0.01,543,21,25,314,51,122,9.56,100079,125.42
UTC 221222 113503 5 9 ,1142,53.32852936,5.93517971,28.23,0,0,0,346.66,346.66,0.01,543,21,25,314,50,122,9.64,100068,125.42
UTC 221222 113504 5 9 ,1143,53.32857513,5.935163975,28.24,0,0,0,346.72,346.72,0.01,566,25,25,314,51,122,9.65,100067,125.42
UTC 221222 113504 5 9 ,1144,53.3286171,5.935147762,28.22,0,0,0,346.84,346.84,0.01,543,21,26,314,51,122,9.67,100067,125.42
UTC 221222 113506 5 9 ,1145,53.32866287,5.935132027,28.22,0,0,0,346.73,346.73,0.01,555,23,25,314,51,122,9.71,100071,125.42
UTC 221222 113506 5 9 ,1146,53.32870865,5.935116291,28.24,0,0,0,346.63,346.63,0.01,555,23,25,315,50,122,9.74,100071,125.42
UTC 221222 113508 5 9 ,1147,53.32875061,5.935099125,28.25,0,0,0,346.5,346.5,0.01,549,22,25,314,50,123,9.76,100070,125.42
UTC 221222 113509 5 9 ,1148,53.32879257,5.935082912,28.25,0,0,0,346.94,346.94,0.01,543,21,26,315,50,123,9.77,100065,125.42
UTC 221222 113510 5 9 ,1149,53.32883835,5.935066223,28.24,0,0,0,346.56,346.56,0.01,543,21,25,315,51,123,9.79,100073,125.42
UTC 221222 113511 5 9 ,1150,53.32888031,5.935049534,28.24,0,0,0,346.47,346.47,0.01,549,22,26,315,50,123,9.81,100066,125.42
UTC 221222 113512 5 9 ,1151,53.32892609,5.935032845,28.25,0,0,0,346.51,346.51,0.01,555,23,25,315,51,123,9.82,100070,125.42
UTC 221222 113513 5 9 ,1152,53.32896805,5.935015678,28.25,0,0,0,346.42,346.42,0.01,549,22,25,315,51,123,9.84,100068,125.42
UTC 221222 113514 5 9 ,1153,53.32901382,5.934998989,28.23,0,0,0,346.68,346.68,0.01,555,23,26,315,51,123,9.85,100069,125.42
UTC 221222 113515 5 9 ,1154,53.32905579,5.93498373,28.23,0,0,0,346.37,346.37,0.01,549,22,26,315,51,123,9.89,100071,125.42
UTC 221222 113516 5 9 ,1155,53.32910156,5.934967995,28.26,0,0,0,346.36,346.36,0.01,566,25,25,315,51,123,9.95,100071,125.42
UTC 221222 113517 5 9 ,1156,53.32914734,5.934951305,28.28,0,0,0,346.7,346.7,0.01,581,27,26,315,50,124,9.97,100070,125.42
UTC 221222 113518 5 9 ,1157,53.3291893,5.93493557,28.27,0,0,0,346.53,346.53,0.01,566,25,26,315,51,124,10.01,100070,125.42
UTC 221222 113519 5 9 ,1158,53.32923508,5.934920311,28.27,0,0,0,346.84,346.84,0.01,575,26,26,315,51,124,10.05,100069,125.42
UTC 221222 113520 5 9 ,1159,53.32927704,5.934903622,28.25,0,0,0,346.89,346.89,0.01,575,26,26,315,51,124,10.06,100062,125.42
UTC 221222 113521 5 9 ,1160,53.32932281,5.934887409,28.25,0,0,0,346.83,346.83,0.01,569,25,26,315,50,124,10.03,100067,125.42
UTC 221222 113522 5 9 ,1161,53.32936478,5.934871197,28.28,0,0,0,346.88,346.88,0.01,581,27,26,314,50,125,10.04,100066,125.42
UTC 221222 113523 5 9 ,1162,53.32940674,5.934854984,28.29,0,0,0,346.65,346.65,0.01,566,25,26,315,51,124,10.05,100065,125.42
UTC 221222 113524 5 9 ,1163,53.32945251,5.934838772,28.29,0,0,0,346.51,346.51,0.01,569,25,26,315,51,124,10.06,100065,125.42
UTC 221222 113525 5 9 ,1164,53.32949448,5.934823513,28.31,0,0,0,346.46,346.46,0.01,566,25,26,314,51,124,10.06,100069,125.42
UTC 221222 113526 5 9 ,1165,53.32954025,5.93480587,28.3,0,0,0,346.73,346.73,0.01,566,25,26,314,51,124,10.05,100062,125.42
UTC 221222 113527 5 9 ,1166,53.32958221,5.934789181,28.3,0,0,0,346.75,346.75,0.01,575,26,26,314,51,124,10.05,100063,125.42
UTC 221222 113528 5 9 ,1167,53.32962799,5.934772492,28.31,0,0,0,346.64,346.64,0.01,566,25,26,314,51,123,10.05,100063,125.42
UTC 221222 113529 5 9 ,1168,53.32966995,5.934755802,28.33,0,0,0,346.57,346.57,0.01,566,25,26,314,51,124,10.05,100068,125.42
UTC 221222 113530 5 9 ,1169,53.32971573,5.934738636,28.32,0,0,0,346.47,346.47,0.01,555,23,26,315,51,124,10.05,100065,125.42
UTC 221222 113531 5 9 ,1170,53.32976151,5.934722424,28.3,0,0,0,346.9,346.9,0.01,549,22,26,314,51,124,10.05,100066,125.42
